"China (export)","Maaden","OCP","PhosAgro/EuroChem"
0.212744064130576,0.089120922966073,0.143538428297824,0.129653272009379
0.133425989750586,0.125522515484386,0.153530978970692,0.115702675791236
0.175634198204954,0.127320419338853,0.139739885326805,0.157078084882904
0.258168963321962,0.21882625947198,0.167464911620492,0.140123156232981
0.117896904664537,0.134075221524435,0.146773703524053,0.117442158095235
0.104119584619181,0.142642367214677,0.0831987666156073,0.132327571825508
0.193129224040987,0.148091288588745,0.123170150848883,0.178923270130438
0.100919552756189,0.051019312181279,0.128762129244928,0.107087645934106
0.202215701567957,0.101249305844907,0.177539384783443,0.143319835173802
0.109003135667784,0.135036987646802,0.106191110425494,0.107211053722511
0.237289708749325,0.137060894744284,0.118174656074281,0.207355021638365
0.228619680802411,0.14238512216821,0.123413362925521,0.199042854767189
0.126466072026159,0.124193765394978,0.113141447900427,0.172396542756211
0.188481019553409,0.0852281503425947,0.128319609239871,0.162696350346757
0.287222082920736,0.145584479672167,0.181404923852491,0.167849893492276
0.184121570464739,0.115004475400817,0.0909661573658971,0.13590048033943
0.181062640985658,0.13978124808401,0.145441162594268,0.161688247184644
0.198163866455,0.271616452994614,0.200519407184717,0.227071664590505
0.177409392856497,0.177366712905802,0.144477775184582,0.189237775923376
0.132916549973173,0.138406930340319,0.104401831802905,0.144587954331679
0.203185162641276,0.211311667945463,0.194494752242947,0.130464678315988
0.224494910796468,0.130796563739117,0.154112438811183,0.112162310072201
0.223529150144194,0.161600181597241,0.123785152970935,0.0527966372611827
0.18836977126508,0.140364745056548,0.129892452010393,0.123976149478328
0.165891962377934,0.113443375896337,0.192415046250153,0.0756991099438304
0.130821783611757,0.181440574095504,0.173260600357383,0.115564060893578
0.240876410045122,0.191543422764827,0.168426093484263,0.123497332782946
0.247929568430447,0.202671171030196,0.127332526648571,0.134007751241414
0.135287518021876,0.118584613436385,0.105340138318441,0.123115847416386
0.222841183389065,0.220003252547926,0.150818135875654,0.165346864471053
0.152359349130173,0.145039125165099,0.127336296469826,0.140715573821345
0.218538326841386,0.158163565845344,0.126468012080274,0.103653209414066
0.0996668101344294,0.175129155344482,0.135142374124559,0.109913542678414
0.244066656780077,0.140026821952309,0.131472604011875,0.134111276068795
0.234724467450806,0.157433039057398,0.113737509391064,0.168620884418176
0.202101245256715,0.169052078210314,0.168219015664581,0.0807669863855044
0.143655833182479,0.115510922779784,0.0718090941254636,0.141171304036268
0.144056912284522,0.155554203792492,0.15019815902199,0.196910742998325
0.159913140573155,0.157189426550266,0.150296473799963,0.155564535375526
0.240852565110346,0.117872481373009,0.122675152699054,0.14069468682667
0.159155039591299,0.130385064602373,0.138859105230811,0.136474202213874
0.13170914403191,0.149236152970882,0.0645189768023739,0.185545453540583
0.123763920820575,0.123300540141782,0.147728611227118,0.128059577367993
0.187902387846508,0.179684411397374,0.129662165054975,0.140972935237323
0.218032037333339,0.165703770760118,0.123128008557297,0.169402804446168
0.207426788581615,0.21036813160288,0.196068594009675,0.219090761294853
0.220644060120432,0.156271594954832,0.157678453050265,0.142315246444736
0.165426116685241,0.0893460516222273,0.0900780393600241,0.135998820047365
0.229997998028609,0.135830394236756,0.112562702016007,0.153594094780369
0.111358309486489,0.177151204045226,0.12252088664823,0.17379205321946
0.186438964258368,0.174556211508819,0.0908487132409213,0.187724480256182
0.0821618324435715,0.108767378482786,0.118980318248803,0.152628988923125
0.220438418958574,0.170124018889555,0.153123559861521,0.183192089620635
0.188483445669761,0.12463078252359,0.129771760014288,0.156018312878682
0.195366547208552,0.20132333998854,0.111142919366039,0.16159561852306
0.194438172290923,0.121101112880994,0.153801554313824,0.175734320936652
0.161576820326631,0.223465864850828,0.144738911532851,0.14002820247376
0.211481632576959,0.120686236072869,0.0579842215408356,0.217663551293515
0.158827804518667,0.157557247626461,0.120503585306782,0.051476198350193
0.218527449743218,0.187696187356705,0.0988989185932687,0.0888896464588961
0.190473300881418,0.139295997332601,0.0684385933059373,0.176180444925657
0.229722086208195,0.0948385358703574,0.144596735493091,0.20958802893655
0.109750548456657,0.227970855141406,0.11379358538484,0.127546431379089
0.185907628398994,0.133969044501353,0.187885048899917,0.132228112642152
0.19662849824723,0.140791091837329,0.173411681551253,0.211087899595694
0.1232120621171,0.144460571483137,0.0965366856247247,0.119979602025248
0.159905290841789,0.195105340408316,0.128825492559475,0.14955334854426
0.260356301044645,0.209010945683611,0.271161993389372,0.233083678406825
0.153064032736393,0.172928703927599,0.118736668048124,0.146636064224837
0.156256120834143,0.137139516958638,0.135890867791525,0.0972465637664686
0.132356681999621,0.0966032535422484,0.146305520608301,0.127860294766432
0.223672850293335,0.194801520686175,0.201369582485621,0.156083867941506
0.213223629076532,0.118458542573282,0.163133129692312,0.125234181802306
0.256284351039486,0.144731397234641,0.124286765896873,0.190410663580271
0.216528761041347,0.201208840178255,0.105709721026853,0.189542522097439
0.130941378942674,0.110123628573326,0.130002294408671,0.120027508691456
0.110786046461352,0.103772287970527,0.261818499761133,0.156448833809317
0.127520379416004,0.109083102311592,0.156705426413156,0.121132711295041
0.273838562995681,0.188544439665201,0.197826526474594,0.215584151739747
0.134176697511072,0.211745805965188,0.127648690112103,0.0711526658814264
0.207859259628763,0.165379852638501,0.185893520053273,0.173596738443696
0.148376776551439,0.155265926148836,0.232359354404712,0.141325804977712
0.113095186209564,0.145840288977523,0.126119132325297,0.11401333409121
0.223795854028871,0.222086836177968,0.233694730011843,0.188172840985245
0.213174179384461,0.0982139168134415,0.136445557294024,0.169866506706523
0.170068937298684,0.154357888467358,0.161371338561753,0.0654254852753097
0.175323699118663,0.0655960106105077,0.128286940600164,0.118556224191121
0.179259002995089,0.198746230723851,0.173291549993045,0.181447263222619
0.191889067414929,0.118286645566231,0.203985031796603,0.141637747623628
0.11853474763364,0.190894957505194,0.0939815514138978,0.107122432219118
0.131129325183765,0.191726529105016,0.169386583047605,0.17431710479902
0.116259968911999,0.100681363748905,0.0711324106418749,0.210160763155825
0.159723320843913,0.116501213278256,0.116493392558549,0.14278480307251
0.245520906378337,0.138018499152339,0.140261386594401,0.0986744497689995
0.138302317081684,0.109495362511494,0.0520407475813446,0.125236588478853
0.168858911511558,0.140341385377105,0.156609197619634,0.117927998464279
0.195519293296399,0.143412854343935,0.118379173538155,0.131914456261738
0.204264552419337,0.0986197036282071,0.141339507646408,0.121508484727967
0.130122729881521,0.162185005613436,0.167842382412435,0.113009307741571
0.241168543983059,0.271273976382627,0.185134351924637,0.150754738223699
0.206606502018378,0.134833737005287,0.0815463839762469,0.152169542258231
0.182749414512436,0.0939309519731446,0.152636508871593,0.0927622529107081
0.207399096443168,0.163241430773819,0.144320863957437,0.149453480722375
0.212879248429175,0.254409743779755,0.289877198641605,0.164406020903712
0.1357939420721,0.0875325675316949,0.107594045183351,0.138682224329362
0.229230560270005,0.148850092474688,0.14324399687822,0.154563046392699
0.1773990773625,0.145010959605639,0.169038869199756,0.111112629881169
0.172731767526643,0.152302527917702,0.158518103260481,0.159527840854965
0.14153542444995,0.174905518977374,0.157586232119655,0.160790344787563
0.118391828369836,0.105640599770511,0.0873123268546986,0.120689217541153
0.149010766566503,0.110248701910495,0.118933681418454,0.104638768133985
0.221764406028315,0.182021233503168,0.141256636481992,0.102612356431068
0.159225280250191,0.128739742325833,0.114038486649405,0.134703675127016
0.207126240738217,0.13066051662797,0.0999512879968195,0.132129901338074
0.164382516095288,0.169772605210024,0.104015634395727,0.147616319439311
0.0937067302131318,0.101086556872019,0.156533691204174,0.0929079486787455
0.129541335467018,0.112072073794305,0.0418013404585009,0.0432272727459109
0.195294463937592,0.213047838797361,0.190315920903084,0.164211573137684
0.197701296000113,0.0869823510977997,0.106035193003339,0.111316399513951
0.177647192090169,0.142858620289654,0.158487575604943,0.0504691705583336
0.110684503669662,0.138261101639203,0.127241601873278,0.0785623705359165
0.217795474100409,0.191443225183377,0.183254187375926,0.16321297128796
0.163403178409672,0.140700242226656,0.0983000308063634,0.10614989300986
0.124494876839995,0.103853422684832,0.0988641705057725,0.103991456728371
0.172058494613539,0.0480224598012615,0.132718424822398,0.122067711080659
0.19007739461007,0.207645672482549,0.132863623260319,0.189827150562198
0.117932586551321,0.0550362215088584,0.122401163716837,0.133261441641593
0.190822071476635,0.190255289569611,0.0825454830575611,0.210538147667774
0.198242164019786,0.138614625163958,0.115953277392836,0.116997704672614
0.194845489397606,0.219591784657107,0.153454055553881,0.18825087175683
0.213421328084674,0.203290966964496,0.166243033906258,0.0865774803967119
0.134904956112944,0.113483275456893,0.107088729132676,0.12459801903528
0.105599333388461,0.19016080251152,0.1325320482658,0.172506658277809
0.183563862478924,0.171064518071204,0.0838312822924335,0.121721344647968
0.241515132897298,0.115422661145125,0.178936141346746,0.164949290003932
0.185640914564182,0.190177872555341,0.114070593923734,0.158149963482146
0.166565812684709,0.235582655206419,0.173791005522844,0.142300060663962
0.139955442931379,0.15977695805113,0.108895149487961,0.116911790653189
0.209543672196102,0.190615768849691,0.245264280360557,0.157950515399264
0.201969390513717,0.177313089138317,0.180324372604265,0.157629543439188
0.107925854833871,0.125261287441723,0.102718908021445,0.117364387390747
0.117572886241514,0.149088462990033,0.122522139143335,0.125290817008451
0.2017360503519,0.105071571808003,0.106492840316585,0.181105488973279
0.120571420234694,0.0999711408562101,0.131167319188226,0.155337801880418
0.199669722150376,0.163968394988569,0.116841936022512,0.151341137335977
0.256137823581541,0.193891012773698,0.168705648378076,0.21865094308918
0.108980832673929,0.112286549040811,0.181353326391257,0.135323831084062
0.172472716006387,0.192702924718905,0.0841176318280788,0.206869387784015
0.229581860192513,0.214019127514221,0.164290286348401,0.207028593452308
0.218863731234964,0.112321539651322,0.186619324651387,0.167184178981499
0.134876452019692,0.0671484689709401,0.095260825775739,0.116882316167166
0.180692948161227,0.130304479438537,0.130856602208141,0.0942479380497158
0.115628614749632,0.159710466629715,0.120327741295469,0.0774749604276619
0.120462117952054,0.107842991827501,0.126481311534532,0.125734477971462
0.147955087640949,0.115939226854626,0.1400898958388,0.0866909749330483
0.252814418094657,0.150952234980069,0.260144261000393,0.132750834740833
0.201732475495892,0.181746372448256,0.18296197147285,0.211337518095932
0.0985250245829668,0.144229584162676,0.128371637830107,0.133081101118493
0.10434189813353,0.146520405363732,0.129967879413313,0.0677418036508529
0.2148632518336,0.206307766542378,0.15890464738963,0.235094220920392
0.207726825782857,0.136990354257403,0.16545022194199,0.11316074097157
0.152268903141608,0.166462675364226,0.0915617409762139,0.140217869395847
0.118238659221355,0.192010539769792,0.110804496091732,0.132319922404317
0.182000610415978,0.195329648727309,0.0953412395883776,0.146569496203107
0.242375202950916,0.126304896992691,0.150111457534136,0.131552606227402
0.236951959685434,0.156255687469382,0.17848548827179,0.0949438836271568
0.173011451771728,0.128283648445958,0.107175025948906,0.117738837392112
0.194775185878329,0.269146911379546,0.180336444461964,0.152193471589899
0.139031560005451,0.178003805366826,0.0913626564204276,0.119480266991279
0.203847906089594,0.132291136066905,0.120673415480961,0.144273720069542
0.100297120047123,0.136842395042568,0.0649102324395234,0.114347265611351
0.195932775864266,0.174232561559329,0.174508935066844,0.17951965629713
0.110085560304105,0.14870216005207,0.100828648123646,0.148705725597296
0.220890505762743,0.0898506364423616,0.166872116163672,0.0604806345465134
0.180333688228654,0.124639238145711,0.150858903086242,0.129138617736317
0.169380830145651,0.168028802014525,0.133675178547771,0.154103365117816
0.168447458762327,0.180317645158701,0.0961178030500984,0.0956185344117379
0.207520102533138,0.183799556581813,0.169652506006173,0.156450909641137
0.135854341125312,0.118773578186341,0.135962822943752,0.141017927134336
0.147811355038008,0.105767431166587,0.144815050865886,0.1092932766847
0.141691569478153,0.112291931276102,0.0757464736844886,0.111947074855912
0.125847876640157,0.126383325562018,0.152645136791814,0.157060789486032
0.126709193007166,0.110220839369107,0.0756192053276707,0.0935109167604918
0.115224489851741,0.187458025104674,0.180148896310143,0.105889144938286
0.249431995904384,0.237771363990595,0.322833977921477,0.22387438858508
0.165867618143997,0.129124042695562,0.142356643518529,0.124633150763603
0.235261638686839,0.193357720367542,0.189221057600048,0.149941226393612
0.138964871516942,0.203601101620505,0.182561653913668,0.212228177761039
0.136198246441311,0.149182784035527,0.0813720237461494,0.11905598032777
0.17846438458107,0.133428538385383,0.146027999435258,0.0693551932869515
0.191151894330324,0.158657777094351,0.127659362098006,0.163334495210104
0.156456087807822,0.123120433769956,0.104089479853622,0.119495499466059
0.16061064161023,0.0934655609009001,0.146715996177682,0.133207979714881
0.143345463000474,0.120105322601352,0.129717961981548,0.141258634829783
0.221794425535621,0.161919700793846,0.115253682152848,0.119789094204837
0.221682351575182,0.0705446370813853,0.146832688858764,0.154477337388022
0.118924397021516,0.0834012729131669,0.122049962841541,0.0980302740343578
0.20180639990372,0.12065700613789,0.113448246603614,0.138386278798193
0.243043692071803,0.182207991086848,0.137380520151075,0.175014780585776
0.139425965433826,0.154794284239639,0.124106554840282,0.110758070322801
0.102847061049878,0.0964949985547413,0.0809187917443178,0.133001525692198
0.199008066049322,0.134912383312045,0.103837579226649,0.113052456700951
0.132634042586359,0.128667493094746,0.096092123720959,0.137388047630385
0.13666550197343,0.115854567202303,0.100258332139568,0.184195583457907
0.142712115279629,0.135159191914178,0.118459775961687,0.139887383654004
0.172428426883308,0.172279564906558,0.104500545460211,0.143954346636793
0.169285192001635,0.167615801111761,0.13609174867501,0.242357494855995
0.178618398090642,0.229479350713401,0.0897513802331747,0.131513093274464
0.0811142262664827,0.108783275436083,0.0657880453694659,0.0856302323071737
0.165256268206491,0.213283258302931,0.185460361774135,0.209668510690451
0.226839675121526,0.136089815794152,0.150958535663966,0.188990245117314
0.23953890473414,0.193466450452721,0.26613133872202,0.275631212809911
0.172942812143065,0.130208339714391,0.132128093441161,0.123366554315248
0.15324167717931,0.150809894412372,0.124976379206156,0.116471923045643
0.0809854393388127,0.133567880849799,0.15902791655806,0.101768333994984
0.192275044197466,0.102083442503829,0.108618607912457,0.158594309194972
0.164672986680433,0.137406234088352,0.163382296767954,0.170665848009872
0.185939226650714,0.15225535620287,0.179329570935511,0.174309014071728
0.268804279182768,0.209650039032724,0.271668476617646,0.30630806951226
0.192108667027097,0.14380739506447,0.130697059296404,0.145658040107643
0.17643782682316,0.134189666347799,0.196531112076933,0.122219327060437
0.147872603837505,0.169510492206292,0.112952677427295,0.0919252633269843
