"China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
0.0405467872752143,0.106448653773548,0.113774209156072,0,0.0450693391687954
0.0688935449631239,0.0735742239225559,0.0829286812394257,0.039151836086446,0.0654524668553488
0.0144425518355391,0.0303791924894804,0.104129042841445,0.103095078364185,0.0705813311605612
0.00614416034811932,0.0595793010758184,0.0264295484800836,0,0
0.00796177203340635,0.00855096034104771,0.00541175777171359,0,0
0.0746048726634492,0.131141868879501,0.113615374805473,0.10919861286036,0.101117549843826
0.0571673468913308,0.115474175864895,0.0665698991643991,0.0368492267421928,0.0792579401567301
0.00776683699820621,0.056032753313046,0.051717262018047,0.0577837858711387,0.0811140517666114
0,0.0593679419485679,0.0311241256424323,0.0541025784484966,0.0082683682091341
0.0543185835001797,0.0730906864899547,0.0868437565083369,0.0883327948404424,0.0561023960013634
0.0233187969902858,0.0345617394544424,0.0643991654068331,0.0493355198017132,0.0464275270010767
0.0517626420190652,0.0783614061698614,0.0648630196986594,0.0882930957071471,0.152629505324349
0,0.0124174502688007,0,0.00468154552012661,0.0320865635803556
0.0616916202898305,0.0506863377521916,0.0660483670533457,0.0991254944976523,0.0612531916408784
0,0,0.0140151655992288,0,0
0,0,0,0,0.0140195018372733
0.0270714689519837,0.0494138073770785,0.0552751284450813,0.0121182934437976,0
0.0532387144381135,0.0703962253733503,0.0779675631407445,0.0640959289951056,0.14913945063095
0.0805415752690865,0.0132013382178805,0,0.00239531139221436,0
0,0.0290446734926882,0.056223551007285,0,0
0.0263919911588932,0.0244745989681245,0.00508598395968023,0,0.0284217460486679
0,0.0020595897692918,0.040924365969463,0,0
0.126795220771104,0.105450899662943,0.124973418321985,0.0743028183404134,0.105561280734539
0.0705888870848658,0.128168618088854,0.134206952837477,0.119668212511134,0.133156712040554
0.148611474637983,0.00827766837953078,0,0.0836560184556929,0.061463672336653
0.059417705194874,0.0113850677950851,0.0366553090939118,0.00946894356956384,0.0288064653360606
0.0801394494074366,0.104953852656277,0.109270668207082,0.0419642411058497,0.0841999697229904
0.0904535022749442,0.0354942795556902,0.051394817750736,0,0.0306970490346728
0.0459626522432444,0.0671051356158846,0.145128278571568,0.0769805833297434,0.0578230706009459
0.108260428617144,0.0736494455807608,0.0858651331717836,0.0905703861267393,0.0682849960457074
0.121621418066911,0.0777613351683062,0.110345967097914,0.134221541401079,0.062263117704017
0,0,0.0897695271888789,0,0.0379769402835282
0.0374720883396213,0.0828274901335813,0.0616163211099935,0.086672410507539,0.0858871233609045
0.10303555664363,0.13186545558874,0.110109846738703,0.0995697808182519,0.103881591241975
0.0698798612021351,0.113196634373256,0.0710462103807856,0.0661977467369749,0.0373419422451494
0.0782971421043452,0.0498179969996466,0.0691690265517022,0.0673194967296513,0.0561921054818062
0.104671029363517,0.0712365540474119,0.130384925526882,0.109922610098993,0.0722746194465328
0.045848647041873,0,0.0783924522410666,0.0496899658213612,0.0497723887298166
0.122292260087144,0.107464935528581,0.0980571347103555,0.0713656449031672,0.0787383735452392
0.0274845980954304,0.0893287760655372,0.0429444210572889,0.00213561740140622,0.0449443790105608
0.0934927949270207,0.0501112429900819,0.0326617944188503,0.0346483814811265,0.0529033277297311
0.113957230303012,0.0508131919435681,0.0602345311719766,0.0659509640911043,0.074558540464249
0.0726082081030557,0.090102617254525,0.0705856327083955,0.0667965110487354,0.0954816479072297
0.0748487294883177,0,0.0201604395759585,0.0313855552376628,0.054712354345188
0,0.077643988871222,0.0553666081672795,0,0.0149431171877489
0,0.0746434257244993,0.081876324342245,0,0.00601853056978009
0.0809682552066465,0.0919913572402865,0.0878325820032061,0.0849963135944005,0.0196148886375322
0.0756648347824989,0.102086276245623,0.0674974319349399,0.0573675812137456,0.0891033139773691
0,0.0929429862137502,0,0,0
0.0427566555191147,0.0551160164254269,0.0714428648513458,0.0140811711956678,0.0494349083528378
0.036206806824035,0.0787162388354299,0.0726100465282712,0.0853936634697861,0.0913486604080363
0.125091441932083,0.0775089860648011,0.0525085230585898,0.114769037341249,0.115414652753638
0.0446001406716788,0.0488813156247956,0.016296279766677,0,0.0182598054413887
0.0322568939353312,0.178339396727762,0.054262079173426,0.0362096162638574,0
0.0790742397646909,0.13299616091777,0.0757440482408956,0.102633541836349,0.0645202968870614
0,0.060167724141462,0.0543638438052295,0.00460361966626367,0.0395406900945289
0.111092864787464,0.125570122319098,0.089669938478018,0.064300728601739,0.0637138033398663
0.0423279465040023,0,0.0367923705752212,0,0.0675214326274456
0.116873798332255,0.0815242514785368,0.114764302830255,0.106306923200292,0.0755155634999365
0.119248762171128,0.0405243863905804,0.0217911505339281,0.0056413865550567,0.0668140816714687
0,0.0404891431428869,0.0754498767735824,0.0738506048405565,0.0713306178822985
0,0,0.0762425459177582,0.0179370484313691,0.0269779898067521
0.121134055659662,0.103837555259335,0.126139750612254,0.0854326056564046,0.0916578327314416
0.0902675737284298,0.09388861798257,0.0784967111060229,0.0565595998636132,0.0633538946552325
0,0,0.0131073201225747,0,0.00838149294378493
0,0,0,0,0
0.0591222900687111,0.129523171004079,0.106856816633767,0.0764485537058444,0.0527900989875428
0.0287111045908201,0.0399627301791525,0.0520564240690846,0.0791962782166205,0.0811784327984509
0.00936568592467177,0,0,0.00598387175297928,0.00476054509347933
0.118928675934207,0.0977858556373901,0.106318094628314,0.15305630165622,0.079153752108701
0,0.0572639402951195,0.0127865367341237,0,0.0200820789359633
0.0346162725114566,0.0768778972211194,0.0595537706942551,0.00371542362004973,0.0147226893517577
0.042235697371081,0.0862463222264891,0,0.00177886565745729,0.0155885271497482
0.0761256396343825,0.152771915190069,0.0876469263647248,0.0611644100445289,0.0261918049780234
0.0926323445105338,0.16244362682349,0.0768180112914789,0.140169978126818,0.0838676316847523
0.0148840747270558,0.0149968429197447,0.065210865017624,0.0206135003027075,0.0887661363732306
0.0709523255436701,0.0504414191292761,0.0454580385058278,0,0.0845860024489033
0.0385836945553314,0.0946923877763595,0.0706699070354373,0.0364253516761264,0.0412938430166702
0.189166386445013,0.0865211474033175,0.170112797293249,0.0567388613941234,0.11693903285675
0.0535796516328019,0.0460481866509789,0.0382259584291496,0.0941146072979445,0.036030225149516
0,0.0663734739241059,0.0906919463332782,0.0485272108327071,0.0128541109145223
0.0347387479886589,0.00287289246932719,0.007457227657808,0.0280650658595226,0
0.0470940300332113,0.0878660170942918,0.076173116797793,0.0545209252536209,0.0624153416182606
0.152391314954075,0.129047293109824,0.182961062785197,0.0743903300898482,0.112447754981
0,0,0,0,0
0,0.0282300887785987,0,0,0.0139262244269199
0.0447978705564108,0.0166514729942218,0.0564201498998506,0.0451521727554125,0.0819650964429717
0,0.0329139296153279,0.0646136696943751,0,0.0158545583183231
0.0819825136605387,0.00846443597980914,0.0355752855407548,0.0113999485055909,0.0160605070476119
0.113656653210563,0.0801561919803284,0.0950024005914772,0.0598055378183193,0.099835671906681
0,0.0513434042169744,0.0167215069161221,0,0
0.0230017729706201,0.107080524411811,0.087372711738389,0.0689786113638473,0.0972585680805426
0.016764675102387,0.0970621394609236,0.0697634061326261,0.0985716289188637,0.0461087363684581
0.0418241372209136,0.0783327034164199,0.0855039023067262,0.0626269957429192,0.0642733295612761
0.126688485937416,0.0850830397235916,0.178328052963412,0.124628478683456,0.247772769954999
0.0248250861715528,0.0615925392175356,0.0922594229518741,0.0355552770045948,0.0239661000082615
0,0,0,0,0
0.151394661635385,0.098555814579679,0.13299897729319,0.0961648313294902,0.122051507657586
0.112253925621899,0.0978875176286034,0.0954877855580206,0.0546536245768992,0.0597503594011204
0,0.00990033937859025,0.0295734360903134,0.0356816189183878,0
0.0357738625609533,0,0.0488209905178599,0.0414389380476532,0
0.0577986061582483,0.0944429906014368,0.0484727310556604,0.0602650505706848,0.0135029932566034
0.0350454056231342,0.0246360623872973,0.03851796711649,0,0.0484062748261841
0.00889342474212478,0.0611877301561935,0,0,0.0123837852898712
