"China (export)","OCP","PhosAgro/EuroChem"
0.154155762538857,0.0767132310890013,0.114597180189132
0.160815824635012,0.103401586818174,0.0271539566174019
0.152403686525499,0.0764680623402937,0.0871223490429373
0.180287780084894,0.10143812769832,0.1207597594536
0.152289980507829,0.0146877505010151,0.115366888003103
0.111506390835011,0.0639668298729496,0.0861510539597173
0.132964891007487,0.0859398742842437,0.137243671801055
0.109828429567604,0.0563413784495041,0.0617119778284645
0.208849436918444,0.0436899981073147,0.0680907328851087
0.120272305633719,0.0955518426899186,0.12158461810006
0.2262119688243,0.121079603102624,0.0717005783495668
0.150833538485312,0.118695378485718,0.0773208144426002
0.199056282457463,0.0742679433030604,0.109835523703099
0.143084027940338,0.0951119590476349,0.117077724350618
0.0902678725193477,0.122298523714493,0.0598001316497309
0.0937200050709464,0.0504318130286679,0.064303231584758
0.109030610244603,0.135178303008021,0.0405479807477755
0.142201611979427,0.111523338854952,0.0998420571771519
0.196976859405024,0.154073869320195,0.189362052997446
0.116793431146593,0.0717063991446624,0.056398501978289
0.123856114186901,0.126947522580071,0.0612154714032622
0.114123114348459,0.0863835965848207,0.0965958806276075
0.223678430275981,0.17148477471946,0.0838314841672973
0.0962554372781463,0.127899029825395,0.0881931864860298
0.152781580429462,0.0844500892117718,0.156622935084327
0.113015996938065,0.0747980891456963,0.0726270546627678
0.211388169209988,0.180293817424262,0.142944478572488
0.196815207232042,0.147176746236767,0.136094780017054
0.126458993440332,0.0984459288758181,0.114408586600431
0.221512047612857,0.101799273310409,0.0958233986360303
0.188215652454808,0.0632180006488934,0.0487197399301793
0.118967959192699,0.0967755352753911,0.0576216931662322
0.183822799509298,0.104679248311332,0.0683729011132269
0.0755770223552624,0.0958203128051811,0.0675551295766193
0.150425088793072,0.10267292485104,0.102573201609228
0.161276939478993,0.0966229672326767,0.0505144985041116
0.0864693818893284,0.0768221277378763,0.0746967784795434
0.136420371049379,0.0256928258926047,0.12779504095663
0.144418400613446,0.0949953993767636,0.0922912604410166
0.0822579614137462,0.0698752958518549,0.135300756062033
0.172452733843532,0.0865700561038321,0.00499210126736685
0.14352520361208,0.0829007277762048,0.0772299489082208
0.109551616705334,0.075572481870855,0.182821896508596
0.0841694601901233,0.0718938960780247,0.0841359387051162
0.0755373107370147,0.0959797326680564,0.0675132630246439
0.175201272128903,0.0679268338029334,0.0546701531296725
0.118861092664309,0.117274946096851,0.0849606989565451
0.116225837158086,0.0986103768045107,0.0706483127887969
0.180024951657779,0.123997865918687,0.128267133632646
0.103944246863211,0.0866078815689971,0.0087219206981303
0.037116229743169,0.0942267083613926,0.104246472586487
0.203297963572189,0.0994408328262351,0.122528493903283
0.0861102648481577,0.0553362369671445,0.0953513617812044
0.14543775634398,0.109323084657478,0.0992687025378168
0.0688743106132791,0.0774456911866739,0.0748012899841275
0.125803489434901,0.0383364911556823,0.0944680154694595
0.18532812565624,0.0944269442922921,0.149616929263381
0.0779293007750284,0.0436843202146885,0.0449278482465695
0.135466822761179,0.0868806140310672,0.0822574300173203
0.215161081696603,0.0539178570147132,0.0530983948581834
0.171068735350969,0.100783107602433,0.0842187316346854
0.107534277469915,0.113481514374875,0.154733121372428
0.183108833032951,0.158457046219912,0.165730599114104
0.128867460165956,0.0703911950414437,0.0626846164686453
0.130372052306443,0.0987083650667339,0.0886841673419435
0.141085015160919,0.0713752275563509,0.0631228247473955
0.146348519744895,0.0854187288570768,0.0551904511156887
0.0601357436940919,0.087388973329039,0.06538740692924
0.116486829542121,0.0711820066392075,0.0954995528674469
0.0995399470372556,0.117328568023567,0.0778467961001091
0.103210563307313,0.0950155231897735,0.0882431169088258
0.196896624558082,0.167048838528022,0.0555417799512626
0.130058298157161,0.0171428764360357,0.100548054771056
0.107172042816359,0.0781675082598505,0.0573706843616242
0.195708320947981,0.11324159564472,0.0931509347460756
0.117789590446099,0.0899631995307117,0.0755345543315303
0.144807436964673,0.0896393418037368,0.0938933617018307
0.111776157949834,0.0790581863559611,0.0889136147918913
0.204821370718532,0.0078884227081432,0.106853629191953
0.238680337462426,0.103390302613855,0.10811653225533
0.0687256505449948,0.120243360807832,0.0987350689136057
0.0920066310675854,0.0747942275401179,0.0128341477709492
0.113721670890275,0.082212533711322,0.120889021453409
0.0908540999875097,0.0933959748182936,0.142590640743576
0.197533318844647,0.120180284613659,0.0722587923874443
0.100095217296252,0.0848025984685202,0.0556490229240222
0.101289672785842,0.0388259709881874,0.0860381929346649
0.150464635764264,0.052408004280939,0.0713124477255705
0.156677040650142,0.0861256930576689,0.132218062514513
0.170170975933758,0.0609279054448267,0.17298883272569
0.230361851522301,0.172783800368326,0.18327554245484
0.160099755711537,0.115243304589523,0.0954280415684268
0.0557511959317019,0.104565463511866,0.0709821642978531
0.207863554037735,0.0349035387696748,0.102790667925035
0.0869293656939903,0.0556266455169907,0.0771851783816791
0.13368431377335,0.00852988848376744,0.0982185990384405
0.0975931809032896,0.0931024116216264,0.125251110916746
0.188968580241603,0.11648865883958,0.151691788315242
0.119662705982108,0.0678926248338337,0.11132302067932
0.163246617969764,0.154834509992038,0.115567980839601
0.136808416292149,0.116893919622184,0.156689218473215
0.153615335481124,0.0963158037780718,0.0381165837816751
0.10305601952663,0.0440950875426397,0.122019487517095
0.126445036241235,0.0648457232251345,0.0782494619670089
0.14937290364329,0.0883473366514963,0.0726343519461298
0.171038184202358,0.0751715053566461,0.120671513573192
0.191102933619911,0.122832029382365,0.178014019842016
0.160111018672179,0.0942532417184803,0.0612438220332695
0.129093970104767,0.0885582814992582,0.072079336354478
0.151214130470292,0.0970001826113766,0.109048936079607
0.113878082699604,0.00748065702097692,0.0842140138871759
0.129086197267274,0.140138024704137,0.0980672624591411
0.241202510911305,0.246397563089223,0.198487466074547
0.105688296099995,0.0930144276049142,0.057804719502674
0.088128083298313,0.0700771378741214,0.0611470724486899
0.0681026045041695,0.072374041701096,0.0833573994828047
0.153955931934968,0.149318636436865,0.143402157825367
0.153395223822152,0.0908145985682993,0.0804861791048551
0.18470110737157,0.0640530313664952,0.0808735615853664
0.158898852737235,0.0877842900614556,0.12889759454468
0.117187132762701,0.0955322538861001,0.0877138964185372
0.171368862610901,0.229389035643293,0.141544837658848
0.134709377290828,0.0847403127164512,0.0562639648923822
0.247387759392181,0.165446910039356,0.161343713781973
0.127907494747577,0.0758473659089881,0.136800882048366
0.153368128260083,0.138220471767947,0.119412377203202
0.150025192722033,0.104981824519889,0.0731148375028658
0.0825493205459133,0.0657780879018738,0.0851209851565104
0.16141908574652,0.164445487419267,0.127500441549405
0.153096745344887,0.11269230042915,0.0217372167619751
0.111544279399502,0.099202963334161,0.0748614822762342
0.190329625759177,0.12114003330714,0.0688620696988218
0.175452430733675,0.12489525793075,0.123338726461431
0.161529501953141,0.159258094560438,0.134757248547758
0.0545453785750296,0.0850091902718126,0.083085091497759
0.16381358387467,0.127080124387067,0.138456872656502
0.0664538457889933,0.0721619765011672,0.0894557652397372
0.122193988104512,0.110301384778173,0.0776435228026572
0.205859454273768,0.129395846511819,0.0640098199478106
0.0804284217543988,0.0724285241485448,0.0813892594799842
0.153390864792125,0.078950948357102,0.0559759777734322
0.142926086485711,0.0694859715446086,0.138421017709424
0.148646196733917,0.0842874319585772,0.107823536117881
0.191020402389024,0.127124002068353,0.0493538098082735
0.204884730928345,0.116244961324264,0.094384924748713
0.138097905932292,0.0596645654598997,0.046762432153893
0.191656760651766,0.0251337615961416,0.0683394797229
0.151331543306091,0.0474194802529375,0.139551353710426
0.177513937352913,0.248184101951183,0.174339353019683
0.0861660988358818,0.0371010617215196,0.0508349856011767
0.180079352669286,0.0816975835811112,0.131887099016827
0.0235036310531857,0.135387591483461,0.0634195115528091
0.187584336205373,0.0714908927341428,0.0997871746137664
0.138591811735858,0.112441953688793,0.0846503705011774
0.104627858176621,0.0980291546660414,0.0460501296751638
0.13595351663534,0.0968615798358523,0.0743581458733374
0.16133846839643,0.125784743077372,0.0633519820762676
0.139185410309039,0.102999373386069,0.0706255158202339
0.11957551158843,0.0665367887924598,0.0958725244096651
0.144032811940625,0.0986654451271208,0.153971188374103
0.115863915384153,0.0923188476687539,0.0249519050521983
0.133962661099462,0.0525024383801206,0.061440481428289
0.134083122638431,0.166528862535499,0.215640831373189
0.184189411977698,0.0789924551957358,0.0801476020552421
0.141473703339141,0.0971863463754887,0.0888412227247753
0.146069636276268,0.0942455254525831,0.0578208994521046
0.182792585293368,0.141298630367007,0.102811284286123
0.12431163103213,0.0815603142546115,0.0882080836152695
0.138196643825509,0.0703418926083647,0.0556339614854047
0.104510417227452,0.064148614913312,0.0511180803522219
0.142010838392362,0.0928380613426069,0.109748061478552
0.0625731949577424,0.0665295165600674,0.0691221050244571
0.187662556706006,0.141966054784141,0.0852717787181403
0.0994858744177271,0.0909383525696641,0.0715446114578989
0.150218814309836,0.1502659045106,0.141472174002086
0.17933434640774,0.115428044260242,0.109419607375646
0.127358715239032,0.0416259240640813,0.0861313753968963
0.138937301601924,0.0784635784442156,0.187194970733146
0.160125124794769,0.0888358715211099,0.0819432597786542
0.185875974916586,0.0166044281027524,0.137595330662645
0.153765336913045,0.0924787845254006,0.0959207172606035
0.227747038604252,0.111838560466737,0.102711541760929
0.12220520691144,0.0682439020684832,0.0550943649569133
0.103642420923382,0.130560619720423,0.115597365156317
0.180430605580231,0.108564736985861,0.0786760277220857
0.0582681716980282,0.0972058960668977,0.0866705685213996
0.173475656155704,0.0447477997693469,0.0906856080154061
0.136437738580777,0.0613343886031176,0.147969028772381
0.0711989203544836,0.0802371734086456,0.0769817083507224
0.139038915312297,0.129290826420107,0.0726291734832468
0.228453046887829,0.136135642096227,0.170071603432421
0.0925960602307246,0.128487917316313,0.0746697649810737
0.0896825483172386,0.115534650837678,0.123328382141033
0.211885318570602,0.0816914972719345,0.172242356439123
0.146406870904212,0.141877108963555,0.0934281464247465
0.0670461941250586,0.0165433181600688,0.0844319406812529
0.0791491310980252,0.0846754172201319,0.0899869991678173
0.0338566110247087,0.0548177189945806,0.0933637318213586
0.104172970657248,0.0665935867257825,0.0757438563049011
0.114990914933978,0.0913109385443533,0.0638264290097039
0.240126576576618,0.179509806554607,0.198402833328978
0.160789890077827,0.147846450372435,0.157427337656173
0.0829755221024683,0.0866422562317008,0.0693381252557215
0.112624392295458,0.0768136299979271,0.118260288632504
0.165394677986651,0.0734529888898813,0.12614584566599
0.230602518354821,0.15176710178538,0.0600953047710777
0.144691595413442,0.0798251611686791,0.0974600493501001
0.0643417022350068,0.0830334538125147,0.0756782699690908
0.141156521326387,0.116681552393198,0.112090553338242
0.179731754059627,0.12335694310161,0.101299048398236
0.187185947734484,0.105167301437358,0.0770022946852718
0.149895969553598,0.0791731788894416,0.0961387024903718
0.159742759730864,0.0843393230300607,0.106255249704392
0.118165476340809,0.0737636060612114,0.0726580381799164
0.153800907027463,0.0789556512591929,0.0594846808420527
0.107204038045388,0.0845410340878956,0
0.178513694452722,0.113688069784199,0.121964174046306
0.102414139760916,0.0671489042870027,0.0547403363313878
0.127415898387504,0.117844921162197,0.0276959358844577
0.184819031721459,0.078496276987491,0.0974113689624186
0.145511288940893,0.0632848268321979,0.0922649784048998
0.0966579460391548,0.0583476305395821,0.075485897040674
0.202788575930607,0.0667650970024557,0.133648558902669
0.102356262847829,0.0818224210148023,0.112542228960844
0.11573426222053,0.0249380139069971,0.0560304269688717
0.124440303427651,0.0705201799436484,0.0435644586745202
0.168054698083633,0.0885596501573404,0.0368125944320142
0.129368109057777,0.0651978626963815,0.135008278979053
0.0884863590318059,0.079879519138685,0.0876353400983046
0.23300873577161,0.210957952760007,0.185308341934934
0.115040873999657,0.0709609052087911,0.0424421234897378
0.214287331821038,0.152594627992194,0.209349027309981
0.15235709896661,0.122438572004767,0.126582432400866
0.107231518606631,0.0694676405973298,0.0541912308390624
0.142388534004968,0.0649322219864291,0.0831780843022041
0.163598687305225,0.0811216621412605,0.123588377531518
0.114378541563534,0.0842310683448912,0.0876906846543313
0.113791695231587,0.084473571213669,0.0340934094369477
0.128567169130905,0.102703283103317,0.0452289960276491
0.0980856619134834,0.0155576377252192,0.0403177814953429
0.100579877043861,0.152987635792531,0.0222507694297989
0.165724356038034,0.108232677440533,0.0633730081343079
0.157715502712101,0.073378705818725,0.048718390497775
0.170895806576234,0.130035412380247,0.167471834065966
0.027040225456446,0.0678528929616351,0.0961702516083206
0.145815997115805,0.0825829442681024,0.0436632303116703
0.174091425684525,0.125127922614039,0.0747183181047823
0.149109294030359,0.0660436311193035,0.0787377318481851
0.141256004583565,0.110282434357552,0.176916054385739
0.119316755094965,0.0773021562600732,0.120577666198726
0.0644627065363687,0.0618505784422255,0.00528339406038933
0.108280515872603,0.116499419924462,0.12886088699087
0.0360648503759038,0.0619022154797425,0.11335699880161
0.0549350278404097,0.089579884752371,0.0871196031834347
0.17090465735847,0.12554453292621,0.102850043099637
0.181608726842498,0.156155351705228,0.151278554855107
0.209478999928548,0.260448259059778,0.216500472771802
0.103305562415282,0.0702793488552035,0.0795838302769022
0.119118983256652,0.0822339175520939,0.0326809205629864
0.127857794164735,0.0949091747466836,0.0992885144312537
0.159580216482005,0.0443147077110169,0.084099168187155
0.109135458838586,0.07221342262821,0.0884430682922358
0.173623713688228,0.10096278323426,0.0984331809369327
0.201135959520665,0.194597218250224,0.23450188099802
0.129719194522926,0.0773748163367788,0.161569774291275
0.152492484451658,0.177585978431766,0.111789654284769
0.162918399239157,0.0738695653688686,0.0620345561016064
0.112801513460089,0.0811420743316732,0.0716663803212067
0.133643673245074,0.0869330519840258,0.0958064695776687
0.111535273011424,0.0491816521124405,0.0727716178020726
0.114948367023962,0.0359897430074157,0.0410968614737521
0.0846872759912988,0.0727853844547672,0.102158442294685
0.103182223805034,0.0739913623163816,0.0162084687413619
0.137468792605224,0.0611983233061351,0.0845969557200553
0.166731978912835,0.145909872189068,0.119050242805176
0.085620250274298,0.0653694195086653,0.0735710212554529
0.207437705350151,0.185261681673759,0.165756956990484
0.106695822019287,0.0772480537824752,0.074618191823611
0.133159985244142,0.0631880988359857,0.0949664814140856
0.164752158837566,0.0965405155729951,0.123995652910972
0.132544238245279,0.0866790335725756,0.0774242490974917
0.199933865926545,0.0725979499963741,0.105006470033344
0.159735205872864,0.107493646240366,0.0233480328146603
0.0610234117486388,0.0673775364755525,0.138025797209216
0.106772101557462,0.143149145645141,0.0643163715510719
0.19215165467789,0.0840018418821205,0.0672696246912738
0.0882432625137961,0.102968150480864,0.0706206311838886
0.117705519814377,0.111423567398695,0.0816303748621727
0.137562014120647,0.105762768732935,0.0790449118518059
0.104683989524965,0.0922197356326306,0.153381115060443
0.0709028128098349,0.0678452971468296,0.107055636403281
0.151546480479941,0.0927202667454186,0.0685010020910321
0.0890693167624911,0.0836756199343264,0.0935903645376214
0.154061335128921,0.115706934554383,0.0140861591979763
0.119966514289655,0.089525891268396,0.0538524669792571
0.13322287920405,0.0653640657777541,0.0819060853140133
0.202336668045276,0.110177900084758,0.0944203602675245
0.140538260578118,0.151191406616417,0.0749118704244757
0.10977303898125,0.104898505320225,0.0447868483388865
0.116672891689035,0.0243271964698629,0.0846790474828159
0.14355572121101,0.0600326880571169,0.127143570012573
0.0645787940384483,0.0933039947340589,0.0538855846003975
0.165288244244637,0.0972108035191428,0.0776838881944822
0.175469592316471,0.124210851673216,0.0773840958604407
0.0906941496318459,0.0830853946391232,0.110026426912195
0.121029154561047,0.12238009768644,0.0845589032558487
0.118192778584915,0.122709133042293,0.10269442714029
0.156209211761248,0.0637939323713453,0.0762471062833719
0.151247762323407,0.0817609858197498,0.119941342892621
0.208323396187137,0.10034361613374,0.0600350442550772
0.0749095783567914,0.100641037776141,0.0917911608633669
0.189943182622305,0.110786466259942,0.112386238674743
0.125218552992231,0.0288344974312086,0.0771052489172574
0.113860204907666,0.099623818118175,0.136245428539085
0.165165549323456,0.0871384460246948,0.105073577818198
0.0965764998357526,0.0877573349821428,0.159992779243056
0.112465768565605,0.0601805822892161,0.104475545270192
0.161178493464836,0.140479819071622,0.0962828271606563
0.195887409329355,0.151715266151812,0.0998570427533455
0.104178114413381,0.0695934637404119,0.102712441002682
0.134703859527163,0.0647787449719602,0.0721021760861508
0.108971498097753,0.140348530556364,0.10819772763403
0.121442229515762,0.151429558927254,0.0960886339059417
0.173937779974687,0.0766552403750876,0.0888844826848064
0.206509169300971,0.105382931564806,0.120197095646832
0.124664444354037,0.104055856555773,0.0734532199144138
0.237889774722996,0.156562522068223,0.115143144882505
0.152154974319855,0.0861615066359396,0.02557214451983
0.106483023193042,0.0999592137465996,0.0548298233537588
0.18780674146648,0.0648587057423035,0.0557717174402034
0.136271143789963,0.122798611690002,0.0750496246377346
0.0572403355284157,0.0520266419082284,0.0787729134155169
0.116007709448534,0.112285366369531,0.104258287413566
0.181114018872792,0.0709115726104376,0.1256687949361
0.215505845044479,0.0933333018405237,0.0859323996901438
0.123962313962315,0.0910111187850712,0.141536313337372
0.147885794335361,0.127984417531351,0.0634719320023689
0.0898011519241139,0.0735387412850638,0.0505404699573755
0.18069393357458,0.00749739197461158,0.0747435656041579
0.0672491081733236,0.0999165550324818,0.138418977830354
0.219652827946163,0.101291180087386,0.122826185009627
0.181244709590194,0.072874920149237,0.0952055917291033
0.156744885404799,0.130242006972142,0.0775931240207345
0.0844016401131842,0.0729774646904899,0.068239352609584
0.164016062285684,0.127098223606887,0.112019827801264
0.121798842204415,0.067701499993719,0.0865844946542397
0.105531068421905,0.0620829197363611,0.0919982845481154
0.0458907946446271,0.110724354092966,0.0852104726115674
0.113341739274405,0.0658302333914693,0.104698512697081
0.129276132556876,0.0856577708089525,0.139086005370577
0.141518452517231,0.117864353493825,0.0980248116177844
0.154626333350385,0.105775341878532,0.119076562094945
0.210284508491282,0.0993446713495638,0.0247757239723001
0.054839455675792,0.0724860106406383,0.0590392002787413
0.131862369952263,0.0411939936789556,0.102947090796632
0.160678402979891,0.130619978797137,0.0590253703320976
0.081374239273188,0.0924136310632264,0.0679624463400375
0.0891768926401769,0.1385493170123,0.0877761991392285
0.190686252671441,0.111920704170834,0.0865718346047165
0.18347288298058,0.0954703471203002,0.160271695419868
0.192733261842813,0.133093640637689,0.15388291737117
0.0347329332007887,0.0958201895923061,0.135919001423316
0.105216314742161,0.0986218145897052,0.0748589426596512
0.193641416021328,0.0567570321936866,0.0803503746166724
0.184138186159534,0.0966047518298759,0.137227152302075
0.114402665157065,0.130591147160305,0.124752376947969
0.108435151811285,0.0788954762102654,0.0800324119265163
0.12029804150467,0.0691245646898659,0.0722892776178466
0.266572271058035,0.174971906948856,0.176806232139457
0.21433379387282,0.135296685952623,0.124147546778303
0.102131664002344,0.0863833357999839,0.0786289030969586
0.125024568533965,0.121210940770733,0.0607579746235317
0.110404110600122,0.106309751968985,0.13962236845221
0.183003061798059,0.0376971776801728,0.0562771309641644
0.195052234542355,0.0781357418163955,0.130193353234379
0.166126724213945,0.131905743726051,0.21837334650548
0.105241034070517,0.130796091136276,0.0273365460772933
0.169307559569517,0.157875813168377,0.0420640493206648
0.181703941726208,0.166775569891361,0.192178292698963
0.161585219693256,0.125852966454022,0.143419115659932
0.160790552820349,0.0975754181631765,0.114735676919913
0.143186176838817,0.113062717920097,0.0595040672473967
0.101530722014776,0.0726326514300795,0.0737967185232595
0.161207145688444,0.0960758095906183,0.189206666419756
0.161316068489004,0.112560109161595,0.096109029563258
0.233389678998642,0.121762352974799,0.0632851972958318
0.0941548065376437,0.0803179255468381,0.0974480166650312
0.197849186483735,0.0559427240273714,0.119582057156531
