"China (export)","Mosaic","OCP","PhosAgro/EuroChem"
0.189833773649227,0.0780393732282714,0.156825011663908,0.0745150066373608
0.0979152885312339,0.0146695057214325,0.0505750966392323,0
0.033891057484165,0,0.0944734717601408,0.0645003184378749
0.0192179718202692,0,0.0508155808372736,0
0.0808061401775961,0,0.0166864626345872,0.0928421320571243
0.104117647713224,0.0200037599442517,0.0369928708044549,0.0815979801968023
0.0683477064555562,0,0.0899447046415211,0.0577694982617833
0.00937841121473596,0.00497758144038924,0.0324907995846981,0.027632406812667
0.0473507144440306,0,0,0.00677686521692863
0.0281878756149603,0.00117784226039134,0.0354224073372735,0.0464406960867541
0.0488265250224784,0,0.011961466452938,0
0.041875228538098,0,0.0270714768221413,0.0387770411717811
0.172025426832173,0.0337527552498193,0.0411732671586904,0.0616847590672415
0.0708703784737584,0,0.0202206662841481,0.00791598086044266
0.0871910919690519,0.0319897311605496,0.0540584291564094,0.0093018799203895
0.0546287072932,0,0,0.0447073758408047
0.118931313667626,0,0.0312062799224861,0.0653976674212353
0.0423895321993938,0,0.0480170419472904,0.0688593774522624
0.0504622150477298,0.00115742853456352,0.0679709431858979,0.140985162158163
0.131118061066102,0.0193661730036439,0.0500271614352692,0.0792032088761957
0.0488460047159764,0.00969461977789139,0.0254485433786067,0.103992317784985
0.0428260950508523,0.0688501709204336,0.0761047574887168,0.157351396117686
0.160082797495125,0.0288972537334529,0.116778965976552,0.0570491378591878
0.0594653939576154,0,0,0.00982289946952667
0.0283244115166967,0.00845537061623922,0,0
0.0853816091195221,0,0.0455202908676655,0.0155095836564998
0.0343200762126398,0.0461487257714753,0.0764904034233592,0.0732733901083576
0.179818610725613,0,0.0329097012074718,0.0497096374209558
0.0481746598056594,0.0222612317354899,0.0976143825341452,0.050990739960839
0.0082420551000588,0,0.0228677991562478,0.00276589997999064
0.0791632282480456,0.00996126600551792,0.0653699861378713,0.0440781881645415
0.100256028019285,0.0158353614881792,0.0815452087561138,0.0755086500316646
0.122134388992076,0,0.0231825557243015,0.0439128804399255
0.121831398838682,0,0,0.0957054829563962
0.0731534970633638,0,0.0502103037756276,0.0439934300059163
0.14085500217214,0.0157409117617683,0.0517393070744419,0.0969086482495725
0.0983349557649082,0.0251406224857941,0.0832457005227719,0.0635236559888464
0.185564141447971,0.00834796236354371,0.0730650976702957,0.170761271017264
0.0708318782092619,0.0134808116611889,0.00759648378459263,0.0640952625230889
0.0326584114407116,0.00755868359850406,0.0302036970591765,0.0326304623477953
0.0388747115183403,0.0272522310724539,0.051466131293077,0.00648675198083783
0.0582384584705096,0,0,0.0097249268906462
0.107377079309478,0,0.025343782642742,0.0571912382880214
0.052065842953877,0,0.0138152720504709,0.0493409216291175
0.135432167996034,0,0.103131777288156,0.0434879717241297
0.10378438204055,0.0394088011037203,0.0512149317477611,0.0336092826231414
0.0991830578775239,0.00992572763507197,0.0533651198922473,0.0467738965114609
0.0778837413371684,0,0.0140129963035103,0.0410089518849707
0.0548949922817622,0.00486684734256927,0.0218887964705138,0.0128493218329972
0.0981010162309474,0,0.0767911487774887,0.0359018474864391
0.11824766247275,0,0.0659605445375716,0.112594201715092
0.199213746170087,0.0399766924229983,0.0185374012470935,0.0434235836776086
0.185473320693065,0.0851113687601186,0.0896277004734967,0.0832237022374915
0.0776800366221715,0.00029070533625215,0.0288483588642362,0.0678512573350127
0.0679574727943328,0,0.0452860749620275,0.0276213846476375
0.118602319010849,0.0494280749917846,0.0483838925351915,0.0483141647094887
0.0829666413280417,0.0108655587560773,0,0.00526711970754953
0.0660270506209186,0.0410075266509263,0.0248201963953496,0.05246866965972
0.124179157062046,0,0.0639387753505787,0.0267476178701891
0.152716390051163,0.0624518405238602,0,0.0533368114276065
0.142691839847081,0,0.0492539892450614,0.0192650742321039
0.0941676489667404,0.00792862750849488,0.0272758886966861,0.046674351009157
0.122550419817334,0.0335607971805725,0.0224930749342188,0.0469102275751778
0.00786967695256894,0,0.0128602315363424,0.0573929750946167
0.0546304949963019,0,0.0514864583966248,0.0243149804146705
0.0529631620756715,0.00475907614380585,0,0.0802971016477591
0.0495544223124067,0,0.0364966810980068,0.0843480757096707
0.0924601435747482,0.00781163301696299,0.0371520756872386,0.0494760310004382
0.0365459773374264,0,0.0172824404392743,0.0211219784706848
0.116776459524652,0.0208877398404623,0.0254123923030034,0.0997399346802462
0.0600735222921966,0.00146278082274237,0.0202929794160584,0.055542909314288
0.115426289164839,0,0.0130217695140531,0.0591941099514091
0.0764636712808899,0.0680489593313973,0.0733079046297408,0.0315203724431337
0.0745216726456737,0.0341037393637018,0.0547121966269355,0.128799789521349
0.143241019008981,0.00730282282699541,0,0.0475490399356548
0.053974436521178,0,0,0.0283447376243424
0.107009722561852,0.0144138760019359,0,0.11004317964134
0.105409899004716,0,0.0427649032095791,0.0611085147457985
0.141791377998693,0,0.0431697440372241,0.107093354961598
0.145343330007642,0.0538573468268703,0.000215224570281329,0.0288756092219351
0.0475234789644271,0.0174425381855703,0.0364440424721357,0.100120440840989
0.0832568097402158,0.0139278807036459,0.0365523470629846,0.0570765213464218
0.0454567134814047,0.0229208085915694,0.0429195241300323,0.0545808579381562
0.163292911778461,0.0133863234883821,0.0448255450942772,0.093933594840596
0.114738428044011,0.0716748123180435,0.0442986046129363,0.0797160105739486
0.0810622740893566,0,0.105656641621242,0.0385152776342838
0.0805222988373208,0.00963023023382371,0.000222095209006616,0.0361992638001983
0.0408693403253205,0.00356423791966148,0.0259032104767917,0.0381815635708519
0.132270727217014,0.0266682594649434,0.0235847048994662,0.0508428747938976
0.0934563745910564,0.0576609694920792,0.0771911766299678,0.0908469102654322
0.125140961511312,0.0175921750835452,0.0754599078590959,0.067676625172609
0.0908101573744535,0.0485707655715946,0.0339814271241678,0.0146322944671524
0.0916895073115696,0.0716939935541841,0.0320699604210814,0.0271005225580969
0.0703415214466168,0.0574824338151334,0.0478906766110103,0.0708369071168462
0.065901984076604,0.0319019088872372,0.0801288873525566,0.0752950619722588
0.0906130584636821,0.00676592376705001,0.0469103861318251,0.0365839677744843
0,0.012769472303991,0.0205556594553617,0.027807094801239
0.135989224542942,0,0.0603990200542227,0.0168605345166032
0.102336909702034,0,0.0984955853036936,0.152561417445381
0.0878439333776529,0,0.0342000236514501,0.0454209236107414
0.0730381564813238,0.0236330694984936,0.0318195964147757,0.033219216502866
0.159822715476427,0.0541016766168516,0.072783427470308,0.0198731892799828
0.144406566099205,0,0.0447873232035619,0.102927552277468
0.0426532939902238,0,0.0406780996964054,0.0523394335045292
0.0849902761113544,0.0448479200894977,0.00898901600769698,0.0826297671407114
0.0712095609900889,0.0153860612176321,0.0653999127750249,0.0662941532467035
0.146079377672079,0.0622945586377763,0.101702499240748,0.0997271772310062
0.137009063060453,0.052471133348393,0.0111191857369186,0.061675987870963
0.0605017270776821,0,0.0397258308432115,0
0.0939894517451033,0.00304197145672055,0.0324608730889893,0.0317345887092708
0.0883349019471799,0.00870803016774835,0.0472293640904585,0.0651320050182168
0,0,0.0335230203815389,0.0985657734758925
0.14654524118715,0.0319876199999719,0,0.0424796479750388
0.0954408020596644,0.00127418085959058,0.0178667062179156,0.0402667345415828
0.0807246505204859,0,0.0108158007341818,0.0491232598412498
0.0301718289000218,0,0.0262831867571116,0.0133675100638683
0.0835012223817873,0.00923943981642458,0.0311983255542592,0.025007867871787
0.116434738821187,0,0.0119120624669757,0.0355163231714588
0.0497438952742493,0,0.0340519670987768,0.0754972866742473
0.036618917799651,0,0,0.0436658600859449
0.0704771440858133,0.0169509225500802,0.0303162991311781,0.034069198267311
0.116730734767997,0.0208275748338529,0.0362933511783491,0.0314253217921959
0.0361655571698594,0,0.0157877373970621,0.0397792264948358
0.0107760107840234,0,0,0.0679651515263681
0.0548519496341013,7.95723989528742e-05,0.0237645302408842,0.0647822512688674
0.084889485925159,0,0.00106287338295936,0.0295447223992368
0.0080399711200533,0,0,0.0207960074148043
0.0458366851537728,0.0113512102438254,0.038710425484733,0.0244098059499167
0.0930543735277833,0.0503171102019927,0.0259767053593759,0.0729967000678963
0.0116100388594613,0.00498838001260784,0.0428015019789036,0.0459544621806251
0.041011935945745,0,0.0876214938097947,0
0.09644626428944,0,0.010890750831421,0.0348659998293868
0.0345350901335133,0,0.0277255179840471,0.00497665338897623
0.0832758330143391,0.00390954329961598,0.0505668522519398,0.0457045816618685
0.0220450981712438,0,0.00350812447754392,0.0182549973497914
0.10300216615088,0.0194807855225093,0.00429410371430688,0.0779595990981682
0.117062032199774,0.0144308749079244,0.0189911049033574,0.116905722650565
0.0325548382810188,0.0824671852723621,0.036988204877656,0.0499861666096195
0.0494811331300809,0.0118474619970957,0.0349582273340215,0.0517379343379477
0.142725929170445,0.0677029689412873,0.047913618995409,0.137216248153305
0.0815690050114077,0,0.0320511531988661,0.0571922475996158
0.0815956173900779,0.0303329220562019,0,0.098091642366947
0.111086950785275,0.176401178939931,0.120542810136239,0.142206810746853
0.0561283515127471,0.0507001436817373,0.0447061368498743,0
0.076561036512301,0,0.0474893230096783,0.0317994731248651
0.0553306282721257,0,0.0825691110515605,0.047939138431305
0.0866060334167622,0.0134089956939984,0.0140453135863316,0.0231718187994469
0.136916890192484,0.0269440605419383,0.0592239418356038,0.0682223299156578
0.0950421106566502,0,0,0
0.0937020905368956,0.0424958333082209,0.0718803958983552,0.0405308384487441
0.031581970195164,0.038814193887798,0.0498810586100146,0.0627926977872726
0.1365906340392,0.0653437872481246,0.0724186890414081,0.0928762939586844
0.106957896208637,0,0.0284924138999158,0.00255063535221524
0.0144486298052319,0,0,0.00879416041617467
0.107112434259144,0.0113014299272625,0.045477373046817,0.0590498625199277
0.072465888923381,0,0.0365496571874851,0.0022692370006964
0.0151827742639917,0,0.0178570765316006,0.0179809535082482
0.0984557465800083,0,0,0.0749938529522838
0.088667748567352,0,0.00689963255334017,0.118105759093674
0.122856738019672,0,0.0523457187860489,0.096726258459537
0.0501796294679521,0.00568237478012045,0.07732733975085,0.0199171707687335
0.0417490916199632,0.00942646166904952,0.0738209338048856,0.0334261959214272
0.0602648157882908,0,0.0246249353287421,0.0789825285383157
0.0489656405284279,0,0.0451371234826056,0.0887546009674473
0.14372034955988,0,0.0510256704121644,0.0467915449097387
0.051789383562357,0,0.006829908716721,0.0287812021942912
0.0711740352101308,0,0.0875929951479259,0.0771413507022027
0.0232194422218592,0.00414480689830073,0.00918229870114379,0
0.0850287347639827,0.0248977523743832,0.00417932195618078,0.0289513069165017
0.115234042497351,0.0164584714753606,0.0126410783349953,0.0570658650970767
0.156341863916497,0.0457273306938222,0.0677835148409408,0.0998558853658002
0.0652390401423947,0.0220033293084358,0.0472968710772106,0.0528569976921235
0.0586565942482712,0.00971745663054396,0.0468363830080352,0.0817568527314072
0.119633684130783,0.0526735927503609,0.054221604032154,0.0686886420738304
0.0839251393586014,0,0.00695284713941376,0.0364462344784768
0.1045848007448,0.000380327519215917,0.0316425639509793,0.0583445238819182
0.0471215554132434,0.0462915741651283,0.016347440952457,0.0777557264930372
0.0880161271856687,0.0702267271126019,0.0585453249109294,0.122774797358162
0.0503535897175084,0.0132396566747988,0.0193007745715287,0.0643318790243794
0.0447588410357327,0,0,0.0311764215728978
0.11256907499628,0.119391192509134,0.0733294675439576,0.176470787986451
0.0754996768870351,0.0303273864972882,0.0231407325197915,0.096215796150912
0.0501029484166976,0.012519579533665,0.0215947730591435,0.104955637475813
0.0909327669758661,0.0213926570220298,0.035823208033838,0.0110512600504748
0.0752261895333108,0.0199878703077444,0.029570335457785,0.00174745752161087
0.0489599039292674,0.0474646211208986,0.0663172905858834,0.114743612446661
0.0638607820793196,0.00828834996254055,0.0403684226139253,0
0.0787333447167248,0,0.0325661255006199,0.00636431207061163
0.111020047217862,0,0.0466252928694718,0.0851074104941638
0.10782075290938,0,0.0566075443521939,0.0853480087511121
0.0380157549174396,0.00077568243951451,0.0226890811078155,0.0247569911373116
0.0317582789185127,0,0.0151193702570528,0.0388286009164719
0.127788351388571,0.076774192317565,0.0996493466198436,0.122056684511751
0.0924097204671138,0.0672162531083802,0.0170716578841143,0.0870455350419484
0.0754668927621831,0.0074755195087711,0.016882985311079,0.0240498669615096
0.0212789918540502,0,0.122823289472526,0.0438605163571586
0.126018180469465,0.0523877744380662,0.0921069787792465,0.0670899458405661
0.0818310891115944,0.0531999162221129,0.0474404782743819,0.0235128817729065
0.102445678823552,0,0.0284014026794365,0
0.0755259584904645,0.0105591697118673,0.0124959282407403,0.062119478954324
0.0660353615830377,0,0.0354322603181474,0.0454887244276021
0.0715191386685463,0.0473331982860687,0.121993691575687,0.00426925116074199
0.0772578028002037,0,0.0316356494282419,0.0184522931239476
0.198117745449841,0.0849837411316844,0.121412400643633,0.115221110904659
0.0722977630569762,0.0396209139598362,0.016974795393558,0.0913486213392906
0.102215193608835,0,0.0566819382284029,0.0818702976559915
0.0589126559835854,0,0.0746530026030889,0.0610314179822166
0.0390284078396474,0,0.00758038639130134,0.050449240228035
0.112395822068424,0.0449661209398411,0.161523627810858,0.0898346791818841
0.0951267523246565,0.00759052525612179,0.0414558401598603,0.0564095574226862
0.0893472684082253,0.0597697677005643,0.0775670818757892,0.0546345578421646
0.170514067133124,0,0.0327157666272041,0.0401870753645957
0.116817909474902,0.0255600279866096,0.0831932475120201,0.0273146266845194
0.0631215799536862,0.00309705062696987,0,0.0477228851047852
0.0221395348090366,0.0308829387676335,0.00965150139283379,0.0386895380060048
0.130924316354765,0.00918835265887411,0.142684893927636,0.0884191663566005
0.0253152057983209,0,0.0249749206468944,0.0596305030540385
0.101442021203324,0.0403500348663995,0.0633579326959638,0.040554720902225
0.184818809463373,0,0,0.00785242235653921
0.0175459387847407,0,0.0463988135659851,0.0335740205272798
0.070829155685246,0,0.0923600305008086,0.0423369876384031
0.0672468400400053,0,0.0968825782369639,0.055409587127886
0.0909222951409643,0.0284121019895177,0,0
0.0992816685088863,0,0.0866421228660118,0.0233829925417314
0.126866635330012,0.0601242521470046,0.102640095155599,0.0408570984664358
0.0942143139843645,0.0248806561330182,0.0290098229285406,0.0378844882670837
0.0225876899778524,0,0.0147226438140165,0.0361144160472493
0.0800563027939181,0,0.0080440695074244,0.0544172372770752
0.127558555326298,0.0235882367162836,0.135113352259327,0.114847811888097
0.0242644905976112,0.0333963552329736,0.0462439983684661,0.0739674946683882
0.118340415259688,0.0608489836745965,0.0304545186564123,0.0869306788897559
0.0500318524862661,0,0,0.00839914935466954
0.109518163469565,0.0112260361933543,0.0439396328561401,0.0577958283602063
0.0276732699367504,0.02553604745254,0,0
0.0804103638709589,0.0117269985997935,0.0550517330844235,0.0159851547155912
0.0511836796347278,0,0.0269893727056958,0.00756701510787409
0.0846860561146738,0,0.056135050127553,0.0208421672902758
0.0951030466269432,0.0686664537589046,0.0405095487615596,0.0650750612305083
0.0417499237733054,0,0.0418208267885879,0.0494244320272517
0.0921210944106706,0,0.0415013407847063,0.0255511270039891
0.0460036003421944,0.0114577520716075,0,0.0663134903370576
0.070768439129072,0.0220387503477399,0.0726626615083086,0.0627064931129813
0.0481539550759785,0.055014035989,0.0908974912613378,0.110893787433958
0.102836349345901,0.0642586150356532,0.0531493971103069,0.0186473234438836
0.0909777686670558,0.000563434115841907,0.0382016276340917,0.00935491809288084
0.0802724927581149,0,0.0149649086883144,0.0521618280449931
0.114005018195611,0,0.0674389419924685,0
0.127414887321897,0.0355929826721192,0.0644180805941676,0.105192525926952
0.0885512513168779,0.0408267732559111,0.0473821323890331,0.0510103976816073
0.0561251603291498,0,0.0136265660507548,0.0348004415616771
0.092056150321595,0.00377584176234291,0.0263916943943381,0.0277952325951004
0.0288408460375246,0.000236442930895952,0.0118927870773419,0.057939387915609
0.102502796084357,0,0.0512876031661534,0.0487967924632101
0.0311085821917894,0,0.0852480791031223,0
0.145387753737843,0.103198677682285,0.0660163314066918,0.118528486529624
0.125412882869291,0,0.0708848770135753,0.0408837159585876
0.09346139454379,0.00264692930367455,0.0872823611465701,0.0481149872440891
0.101100604244995,0.0665819872786955,0.028862596671495,0.102046161560698
0.126005080002849,0,0.0675310910876025,0.0910315139985877
0.100998227301434,0.00446936538639807,0.0168591435598001,0.0916422817019957
0.0476816014018797,0.012668098845219,0.0305197662873989,0.0438691824936832
0.160835698733081,0.0476923021449302,0.0942112039789768,0.0799800522818166
0.0170424437242166,0,0.0493710317558048,0.089052393365632
0.109784303811196,0,0.11794802952681,0.0963160669797636
0.0958629409643639,0.00735206885245272,0.0616041444400857,0.0580228500352226
0.0217120595907053,0.015217558142128,0,0.0239294054233774
0.0221469682773251,0,0.0120207566779063,0.0428115391696757
0.0980313436565673,0.021688105947697,0.034727883895548,0.0304155934483553
0.0356329581606137,0.00144658771344884,0.0402989019157747,0.0353229442086842
0.0806527393771046,0.0271432957878473,0.0708295897531677,0.0616865593356252
0.184496643458692,0,0.0184255708542122,0.0865551154962485
0.0537138377945462,0.0642610817087014,0.0247775160017759,0.00146120928011716
0.108535731411326,0.0656649462089966,0.0582189437258647,0.0691513052549683
0.0721253569720515,0.0202090144068257,0.0530068429963421,0.0961285089884026
0.0806144116799131,0,0.091665540332347,0.058115974441087
0.111320905366442,0,0.106567743503682,0.0416744010270339
0.0624185011367126,0,0.0185884908083905,0.0106776245282733
0.0389608117535982,0,0.00935493337250928,0.0517739348359467
0.0536380880693373,0,0.0451307808189841,0.0103076228973719
0.0180135973552362,0.039915369265862,0.00776664739085837,0.00629441466633202
0.144498039751876,0.082067711107321,0.142110192349105,0.0951987489536593
0.0693225848955454,0.0458371133082451,0.0813340543697818,0.124178341878945
0.0354271043943147,0,0.0390639278261189,0.095466322787487
0.0307372243269624,0.0166258490084516,0.019436997549633,0.0158629957708225
0.0480536011607556,0.078797107708716,0.0328120852965642,0.110361689933533
0.137858443926953,0.0207670883391149,0.093073311583456,0.0332296692574366
0.0322521378249845,0,0.0763913948344961,0.00109595156270147
0.0195811848122006,0,0.0408052649726586,0.0388216723726584
0.0718602273742614,0.0430888046577732,0.0309059523508738,0.00813599258451699
0.10941315733101,0.0102023884975636,0.066513621677994,0.0969329536134202
0.115858000641666,0,0.0943667192960324,0.0451260557069391
0.0919569019237601,0,0.0187244897231888,0.0242237078567004
0.0458129694095151,0,0.0422081166164702,0.0594936619054457
0.0566978107850183,0,0.0104328264165166,0.0159495062704702
0.109908498424777,0.0123466986766076,0.0266900809099897,0
0.0662580736066732,0.0140308062507431,0.0866168260407202,0.045458509075013
0.0365622675671656,0,0,0.0636112400604715
0.0121292198412288,0,0.0371199987761624,0.00994852079420805
0.0405476963083828,0,0.0709556494013875,0
0.0739649310569006,0,0.00151708316295042,0.0433393043968595
0.0889215446190268,0.0257002745201673,0.0113861503689139,0.045740553026269
0.125967779330556,0.0104402242360496,0.0510713297342711,0.0426701438951172
0.118314126432592,0.0539623335645229,0.0932726567723831,0.0515355635705262
0.0721014763919469,0.00324742203687454,0.0306558748211703,0.0781093362922379
0.0540975442812657,0.0297135633593648,0.0529854521756996,0.0169351662007494
0.0815838723449119,0.0567460786084233,0.0576205153761661,0.0580196103724127
0.0385212237771713,0.0289997704015484,0.0659224910929683,0.124717349876056
0.0269331492864106,0,0.0368917674695194,0.0470467829703317
0.0271899516131287,0.0644212886645395,0.0445245275638659,0.0248782943827885
0.137954433766208,0.0852343568742034,0.155229442157918,0.150355863666447
0.0586235522691142,0,0.0196946996734691,0.0187916334785583
0.108871601463081,0.0896250196669798,0.0403336768703012,0.0782684587180093
0.0531965640570668,0.00176233609917981,0.0369730664739478,0.0676411883071044
0.0524851192442495,0.04040636514538,0.0368033488598495,0
0,0,0.0396273577047992,0.0125301875455568
0.102721896374226,0.0414851947856417,0.0535930731577399,0.0850004445776056
0.0650538060897403,0,0.0253451021233605,0.00791605467313833
0.0669440214800603,0,0,0.043858815738854
0.0277283789183073,0,0.0198251468426872,0.0488370582128251
0.0459081394783176,0.00256036661000651,0.0142135059051962,0.0187284866750592
0.015853053598451,0,0,0.00394072210366218
0.0332138865900455,0,0.0186405741550052,0.0173392435378699
0.0891013608198522,0.0177832873481954,0.0399320171298631,0.0351555432762808
0.109184880775689,0.0518418547009316,0.0418976337609735,0.0650173341190858
0.0672027948853365,0,0.0487323655262012,0.0515678273531364
0.028137332562712,0.0191434439497107,0.010336064108468,0.0457621967523791
0.115063342539643,0,0.0173912398872611,0
0.0663737852118243,0.0477185718348366,0.0407082416390146,0.0149857428700004
0.0708013804229698,0.0853874606468324,0.0990449049616111,0.0379799895253549
0.0554679974219726,0.00127664259404051,0,0.0757940350545514
0.0510273163242855,0.0180322646437275,0.0431864843889407,0.110733880672286
0.0479167375594685,0,0.0440486942096799,0.0642261464433797
0.00991852590138364,0,0,0.0175266550823938
0.0542035137480478,0.013052814308754,0.0337544127453515,0.0556401898054868
0.0691654799061064,0,0.0512336075976071,0.0649241317987704
0.2027467314402,0.0387953765223288,0.0824596876120549,0.0829565700075651
0.127472975358939,0.0237107039576413,0.121253282598243,0.129377228898177
0.0412221044206067,0.0217836056962826,0.0319288222611168,0.0215071633707762
0,0.00983366533063011,0.0652211994385171,0.0414671547787581
0.0995860951688195,0.0348595530167251,0.0151507094893668,0.0225763132723088
0.116261140489534,0,0.0248435810822169,0.00883723219915349
0.0786383590657039,0.0268978600314806,0.012282799970169,0
0.10869524430991,0,0,0.051971205609941
0.125950042264546,0.0469957707078538,0.152927856906108,0.116457055907444
0.0815555251139359,0.0192462883795361,0.123186226381317,0.0620400885461094
0.0874843127095779,0.00399796985769873,0.118587200967083,0.0449985489660649
0.123951319054049,0,0.0311514546103825,0.100455560790603
0.0908494102267674,0,0.0407236522404675,0.0577339237282335
0.0723096794599443,0,0.045511809991696,0
0.0790551135433495,0.0113986717627989,0.0159535920448021,0.0366449659739059
0.0674614004367342,0.0647197857135745,0.0277486027368405,0.0376764286363076
0.092229181958255,0.0273255807625711,0.0581237897112548,0.0668649264997794
0.0402961122972944,0,0.037170187916787,0
0.0157922078710102,0,0.0561914377123961,0.0564108181110584
0.0820319027918071,0,0.126184678806511,0.0809414020424844
0.0562760064386485,0.0490415394880484,0.0172325346889466,0.0640194055789443
0.137768227563459,0.0629972519990568,0.113983236505603,0.10772626107788
0.0697518453462169,0,0.0158080558265684,0.0297514511765319
0.0382346942922459,0,0.0214084566699681,0.0113335048811894
0.115167144784121,0.0242125040004815,0.0529802476255005,0.0998699805381451
0.055190039469688,0.0372159348758259,0.0336619909893319,0.0236815705602606
0.155598298192955,0.0295534513698565,0.0669884927712201,0.045512841406997
0.0988791369908515,0.0143467289154257,0.0374631429965462,0.0364074103673632
