"China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
0.190411501478484,0.226139966956921,0.260431713133331,0.0744822994815396,0.113828079496709
0.213641718544588,0.162111663714519,0.20175587085065,0.143731129086441,0.135297329705426
0.108395884477983,0.109612696531985,0.153648961669091,0.168523036557172,0.0598955539817012
0.148403843826186,0.141071771645091,0.135822602213948,0.189530293142577,0.15638781409252
0.14595604936703,0.0886700036028887,0.128655483889227,0.174201800651888,0.098648904755703
0.155603366616949,0.176950868146892,0.137290507628564,0.100764662604551,0.100477874060839
0.155810854254544,0.203866510335927,0.146674748246678,0.113206045695286,0.203885933141947
0.160355212964175,0.0894314045999421,0.10843170190293,0.13843220808372,0.130138917349845
0.176703145070061,0.168478995449759,0.163486972882383,0.156437447096597,0.128271831026869
0.0944745015904579,0.119658927230652,0.168072399304976,0.0906250629395594,0.11134161168193
0.110772707039511,0.102986944778409,0.155958316751149,0.109888234594332,0.121310330713465
0.106594718515266,0.179505477114271,0.104217818343931,0.0869708681503032,0.113967650041014
0.143637382585588,0.124001202442931,0.148995008373822,0.129796739989427,0.126730783490909
0.196237418465271,0.136783466261792,0.156575789713866,0.115155950215564,0.145294781089518
0.148459222678082,0.139239036877978,0.0628356095594967,0.119997458279915,0.10625470976735
0.220569273921443,0.219457781648901,0.231430771625559,0.209392974013654,0.165402605398811
0.166950669795923,0.149459076544666,0.144574806133565,0.118987267962044,0.13099454475352
0.149255039352629,0.14415330927415,0.140324751301597,0.109083531033466,0.184834555979313
0.214498675197598,0.136753036047814,0.187039720889886,0.12546330432361,0.15367527260611
0.19935470969179,0.109019695123649,0.142753957266718,0.105262416829749,0.132403632557217
0.158054558648178,0.122898681140028,0.1387297334636,0.113856589197941,0.0978058706482389
0.171484273005933,0.0808905273844555,0.199516119519396,0.11945498111717,0.10608847747156
0.158366455398783,0.116110022215577,0.185047364598917,0.115095482450663,0.0992353918193803
0.134901944279659,0.148054257015892,0.227002338024868,0.13702074705142,0.183466435142622
0.216171294132133,0.0965044408620065,0.135570496457441,0.137421125557598,0.116031603833815
0.215033937460836,0.110690674385556,0.147063305685643,0.0938072333903328,0.144572093879153
0.117498480560785,0.120359929518761,0.137855926826596,0.110761821964385,0.127479647523737
0.187177019214334,0.129305872261265,0.209108382134979,0.109765456874544,0.0850841314961613
0.145917069597978,0.0999577738282739,0.13049782728028,0.159392504519255,0.133985031565156
0.144274023950014,0.182941186474333,0.13070540298484,0.0950857433907292,0.0996405864297644
0.181302058681318,0.143325528827862,0.126989229576344,0.117192648828979,0.097851771592679
0.23149320288948,0.164864428476483,0.20082742547822,0.106275630143649,0.18595656708912
0.163326002582544,0.16409171467598,0.0718245656812961,0.155625285861959,0.0938549269063113
0.149169778561612,0.0895965238694187,0.109847138542953,0.12599682793536,0.123936077494319
0.130817253924471,0.158657362731124,0.23969288459811,0.0784328611985071,0.0623110855502368
0.112354132476744,0.10448497565627,0.108759759428479,0.130596029698591,0.177763676738206
0.170397313134511,0.15930682080943,0.149907038707932,0.18930099292517,0.0834549382469733
0.124247272802297,0.114149873075184,0.114764882689191,0.117951433259325,0.0980860373496798
0.16283271561172,0.102045490938293,0.12686074095819,0.11487037911686,0.111415335341883
