"China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
0.0298754626761142,0,0.0539061400911521,0,0
0.131477224728631,0.159212047781029,0.132538754570348,0.11116736880064,0.15948910311583
0.0573102827678189,0,0.0784690612158588,0.0526240880410101,0.0928185744331681
0,0.0658989816401525,0.0588033612303571,0.0442869500292159,0
0.0659042118372341,0.116731973753995,0.0657211893548331,0.0567681188103102,0.044644030572221
0.138797357570895,0.182771512352314,0.104662664182542,0.0807537908701111,0.0980555955749321
0.111259746310247,0.110629781824962,0.10627328007906,0.0971079612190478,0.0914043216696909
0.10027720945217,0.091311198672644,0.112562441033705,0.0699495418909876,0.0949022110268419
0.0935908564337708,0.142019606433865,0.0468800519789459,0.144250607237116,0.0265538468872211
0.0664809816011634,0.0755619224727348,0.0230348394225654,0.0458457171208751,0.0791502714846501
0.0693741544453277,0.0883323465242859,0.13317303475509,0.0520481034356293,0.0998646540939804
0.0943371993770923,0.0759228891653252,0.125577586374524,0.0920031384927227,0.0689991338980177
0.0848669974578192,0.0416308644887936,0.0743104787598418,0.0559626281637968,0.00258521244293615
0.134221507254532,0.104236862452756,0.0956614057094002,0.0397862373083171,0.116701502910337
0.0070753525570565,0.131093520186989,0.0590510767880932,0.0776256559235841,0.0824957215002465
0.0396647722439446,0.0460987678778135,0.0518961528761283,0,0.0321455862155185
0.0527364284449002,0.0834090189080293,0.0581252703567265,0.0300873117324621,0.0564912152561856
0.0557693308965161,0.0333629626499454,0.0277276245212679,0.0312295878178587,0.0295824171395202
0.0611387292918602,0.0597100504131923,0.0767861350514344,0.0190510726265438,0.0018554443693505
0.1409264527586,0.101873638612279,0.112300354057138,0.0790336618782133,0.0790720636545628
0.0876551612498701,0.080776910114877,0.111451162472132,0.0953707959877084,0.0780259479799147
0.0387095559996637,0.00830979137662097,0,0,0
0.0543504548288566,0.0666552910411707,0.09005765106375,0.0489591114197943,0.0652459763526026
0.0316188050070406,0,0.0432068664039342,0,0
0.121868180274247,0.101724232114557,0.0516812665638095,0.100736063356009,0.0854321800236695
0.0159332070062314,0.0247961381997361,0.0188600062295663,0,0
0.0430552258235453,0.0960397522679528,0.127581728462027,0.082926084542713,0.061034773797519
0.0962163004087969,0.106643143630746,0.0676531245618546,0.0419373192502554,0.0908468943018202
0.0293010334176591,0,0,0,0
0.0659852239340863,0.0484868388385355,0,0,0
0.0871475664674504,0.0901067938065644,0.112196186834696,0.163225087788824,0.112852689033115
0.0677730309986477,0.131584451412681,0.0892840606049935,0.0875549252401207,0.0663374748100978
0.109371333095363,0.177865742190114,0.18228621180842,0.164715273824838,0.200153022120341
0.019593279011141,0,0.0044146257746915,0,0.0307593032905988
0.0931690541507041,0.170964349615612,0.117219310223577,0.0782503244838487,0.0730568369227866
0.178777969971557,0.107124452694948,0.102526624245282,0.105549089049512,0.0921040620372042
0.0818077745261224,0.051165383386208,0.167812455605993,0.0821205593674541,0.0776315202567226
0.0921091113616253,0.00110099484221158,0.00714526279582377,0.0626553226950555,0.0680539571181267
0.0340143243289715,0.101556506060957,0.0851208850017337,0.031732807013112,0.0153116575391436
0.181288300940907,0.0636367000498183,0.0590970753133234,0,0
0.0745740568877039,0.0886215977427456,0.0967582579041124,0.0742617152645758,0.0538384427235315
0.12864512021974,0.0110708126453812,0.0617552985055984,0.0821619907440721,0.060500457188452
0.0354580839714912,0.0313014480499507,0.0467778296915622,0,0
0.0506846354501421,0.062667348854434,0.025334638436526,0.0207803977585166,0.00921951456293034
0.0651953161468196,0.0611622995349485,0.0812296353803088,0.0767232130437605,0.0789794954107128
0.083763408234416,0.0650256523878809,0.0901912394298772,0.0859581787814381,0.0765943749887927
0,0.0303868811982732,0,0,0
0.0892022082540631,0.123333934214927,0.134538364550393,0.0853277678272243,0.137879583618397
0.0674855186143088,0.0291395653792188,0,0,0
0.0398931063558077,0.102928675644062,0.0931742568823356,0.0672447939763375,0.0570687702254175
0,0.0747281486733384,0,0,0
0.137689260836871,0.101714155809748,0.160153995389757,0.0905856738261667,0.114039022050878
0.122161870929763,0.103468756462705,0.0890108262730365,0.0862588699319198,0.0515344279098272
0.132031295182815,0.155332772983851,0.0735416238479822,0.127345916667271,0.105055061215557
0,0,0,0,0
