"China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
3496,1307,4666,2274,2543
4531,385,5447,1068,3269
4451,1384,4198,2730,2827
3796,1302,4232,1724,2474
3505,1321,4181,1533,2327
3640,1420,4100,1839,2087
3614,721,3852,2487,2141
3026,1170,4199,2127,2402
3503,1262,3791,1745,2375
3391,911,4224,1932,2268
4004,1332,4640,1281,2928
2592,1575,4039,1759,3280
3873,1289,4790,1528,2319
3675,1242,4374,1751,1660
3659,1123,3076,1880,2403
3730,666,3580,2048,3646
3402,1368,3865,1773,2352
3483,1295,4994,979,3120
3591,1285,3611,860,2311
2865,1412,4174,2091,2557
4324,1929,4844,1887,3080
3571,1194,3806,1970,1855
5015,1085,5544,2988,3018
3407,1283,4216,1265,2798
3482,1791,4053,2010,2598
3504,1341,4799,1649,2073
4091,1153,4282,2194,2727
3494,1269,4077,1488,3411
2979,1090,4100,1851,3531
3709,1281,3925,1920,2415
3949,1602,5228,1837,2924
2730,1170,3569,2025,2429
3506,1185,4763,2659,2376
3327,1331,3339,2057,2688
3853,988,4285,1749,2625
3875,1261,4506,2188,1810
3735,1309,3599,1577,2738
3565,265,4209,2445,2637
4617,1349,4144,1905,2948
4583,1260,4056,2730,2745
3723,1265,3785,1838,2461
3363,1914,4468,2263,3272
3979,1134,4224,941,2600
4359,1957,4710,2033,2704
3421,606,3881,2022,2674
4499,1118,4222,1890,2803
3341,1336,4247,1727,3150
3805,1361,4277,2035,3377
3572,1064,4254,1806,2037
4061,457,4340,1661,2520
3822,464,4165,2208,2713
3027,464,4781,1038,3085
3404,896,4045,2696,2627
4759,1397,4976,1143,2894
2841,1276,4164,1941,2832
3672,1489,4289,1968,2721
3316,1443,4565,2076,3035
3627,1078,3734,1939,2550
4114,1348,4391,1850,2775
3041,1350,4345,2109,2765
3606,1052,3413,1969,2826
3131,1670,3899,1709,2325
