"China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
0.101047892514884,0.220093742804754,0.16965526145797,0.119185998668371,0.114432415828342
0.0820236982469136,0.21452759969167,0.0991768084131568,0.0883305026700635,0.092299146898392
0.120347292244057,0.103614498164808,0.0959676145728845,0.114108560064509,0.04982600267735
0.0996344324564609,0.154464438791424,0.134045877927129,0.0827527754678,0.19027697242283
0.139874110299189,0.167681209505309,0.120553011725566,0.157865057635369,0.0822164360726886
0.164760576069194,0.142655085287988,0.106708770174228,0.137506245467192,0.125506308835457
0.157001228767973,0.0908690885056463,0.108640652615298,0.128507900287429,0.077897712867454
0.158974846289261,0.129623171273636,0.167403541349125,0.130896034282995,0.110794837402776
0.137703488310303,0.201132520622684,0.111215695030456,0.216796844211721,0.0824365542978955
0.193194780532962,0.192795439191507,0.0982710476994406,0.0741079016071736,0.1242703044093
0.117493163787282,0.105589194154277,0.11367433861975,0.110042533401564,0.0688066606915825
0.220367458241033,0.155684143856825,0.175504963991496,0.163027623561542,0.104715184929719
0.29073262192296,0.193645902403347,0.235826540283486,0.138576573016011,0.142139487376321
0.23811971343657,0.222902949072725,0.195938416989644,0.174985937120339,0.165196221563154
0.110741372338036,0.155876459884589,0.0887477343269654,0.118596046634882,0.0420566307545365
0.142446554450902,0.167018278927718,0.261380534174487,0.175121972764156,0.145728589926629
0.151359987939477,0.144711045370894,0.142979100852568,0.134971614823215,0.0989890962818272
0.179911207676794,0.146294000277188,0.120456582698858,0.0462503810819726,0.092837134656478
0.183695816554647,0.127677920642597,0.182304429906927,0.0567725131694545,0.0899197674142294
0.182682654218852,0.113817349036435,0.138315120662226,0.106084206329951,0.04035875101578
0.150288305973767,0.149555781447396,0.136030197237182,0.136017513440816,0.0411363213974815
0.202685255706084,0.176830857339472,0.201725155300382,0.198361007329168,0.089188808015747
0.141293780599656,0.109827528899666,0.12953472325862,0.161308001334612,0.0548685998904793
0.255953491115913,0.250165384946603,0.251813332436239,0.271804624444756,0.184987333655606
0.192646809313398,0.208237179887416,0.147073193211775,0.180343724334622,0.178180474319081
