"Simulation","Scenario","Region","China (export)","Maaden","Mosaic","OCP","PhosAgro/EuroChem"
375,"Business As Usual","Africa",0.144856388844794,0.134163499103064,0.127822903754543,0.0814134948271002,0.149473024361363
375,"Business As Usual","East Asia",0.117531406542477,0.0731949940813953,0.0812651764159056,0.0547589969069728,0.082692845069651
375,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.125283798331143
375,"Business As Usual","Latin America",0.042093185757234,0.049225036254081,0.0118335052497362,0,0.039688424411042
375,"Business As Usual","North America",0.07725715754246,NA,0.0070908164727996,0.0379416073308828,0.0898947180881778
375,"Business As Usual","Oceania",0.138941410370418,0.143395791325912,0.130902391874739,0.100993919039653,0.0984740981593922
375,"Business As Usual","South Asia",0,0,0,0.0690702345464163,0
375,"Business As Usual","Western and Central Europe",0.105983716446667,NA,NA,0.0984406302178754,0.10439969962162
375,"Business As Usual","Western Asia",0.159994707367412,0.130417750262667,NA,0.107237912380159,0.177312424645352
376,"Business As Usual","Africa",0.227962815569132,0.184243726278916,0.201496542062518,0.16307846154439,0.135089070021233
376,"Business As Usual","East Asia",0.126282011543797,0.132077208755549,0.143992388749019,0.127465914139093,0.126430343000229
376,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0855813591259936
376,"Business As Usual","Latin America",0.0984980066508971,0.102307516514818,0.0808847078252598,0.0662282209521291,0.045863136594239
376,"Business As Usual","North America",0.202206864632299,NA,0.15389976194343,0.112598738352462,0.10402488191421
376,"Business As Usual","Oceania",0.196010006649509,0.168482061760614,0.236238634485995,0.17376173799091,0.122827359209976
376,"Business As Usual","South Asia",0,0,0,0,0
376,"Business As Usual","Western and Central Europe",0.152583912771729,NA,NA,0.120864337224967,0.092862636940616
376,"Business As Usual","Western Asia",0.195952756349807,0.186266400219393,NA,0.158347532355414,0.138062918064889
377,"Business As Usual","Africa",0.114147401609994,0.109927835743972,0.181425370464071,0.112713278298909,0.0749869305201019
377,"Business As Usual","East Asia",0,0.0389775539182316,0.0487525862232696,0.0429363885134616,0.0855000289065468
377,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.098137556958758
377,"Business As Usual","Latin America",0.0117910095160774,0.0256883727222653,0,0.00256145353012495,0
377,"Business As Usual","North America",0.0819014054878336,NA,0.0314936156165977,0.0323348542868246,0.0446200634519615
377,"Business As Usual","Oceania",0.133780149857833,0.131094420616819,0.0969263209382695,0.092596766398866,0.135004213261717
377,"Business As Usual","South Asia",0.0456691677313802,0,0.0362253577218895,0,0.0226581482253909
377,"Business As Usual","Western and Central Europe",0.133978285661276,NA,NA,0.0755120010206044,0.104117801182712
377,"Business As Usual","Western Asia",0.151619028103523,0.118966100832408,NA,0.0537205943973329,0.103901137426401
378,"Business As Usual","Africa",0.163262234894533,0.143321652856093,0.133871794142582,0.0955519828123712,0.153610876152022
378,"Business As Usual","East Asia",0.150722362472701,0.0739564160131465,0.123429883977799,0.0863384694172558,0.0660435258602193
378,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.121424059589889
378,"Business As Usual","Latin America",0.082277320041004,0.0485182560967192,0.0242090494275578,0.00379370332457271,0.0252689819975791
378,"Business As Usual","North America",0.102309003361918,NA,0.0117246808144157,0.0456826127522355,0.0305702536156721
378,"Business As Usual","Oceania",0.208177854953943,0.151695380468008,0.129338299041271,0.13479937275252,0.122698561769553
378,"Business As Usual","South Asia",0,0,0,0,0
378,"Business As Usual","Western and Central Europe",0.15045243653501,NA,NA,0.0694838498140175,0.0969535321074394
378,"Business As Usual","Western Asia",0.191613322640845,0.168381705433779,NA,0.111251986671716,0.0961369021872176
379,"Business As Usual","Africa",0.198558347550927,0.138923196288445,0.0746676779265478,0.141631059952772,0.110123304210119
379,"Business As Usual","East Asia",0.127201823237715,0.0777050541702141,0.0508068394584336,0.0422166052755103,0.0537476352436305
379,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.140896821040614
379,"Business As Usual","Latin America",0.117547473869419,0.0636621326550914,0.0140937986208066,0.0254044128641348,0.0247342836487859
379,"Business As Usual","North America",0.180632193391759,NA,0.00441158594117805,0.12176662112344,0.11949367082506
379,"Business As Usual","Oceania",0.228503640006407,0.162335301743292,0.167531369426145,0.139170862614705,0.117199586655063
379,"Business As Usual","South Asia",0,0,0,0,0
379,"Business As Usual","Western and Central Europe",0.210450105802819,NA,NA,0.105288426733905,0.0918589569050906
379,"Business As Usual","Western Asia",0.237898320860281,0.164685835269606,NA,0.170093057588366,0.154786889158057
380,"Business As Usual","Africa",0.162607801809876,0.153487604498154,0.173819670328573,0.0880769007769037,0.147761784559803
380,"Business As Usual","East Asia",0.106409169794642,0.220147096532733,0.152965135133327,0.0971999589145962,0.142145517851525
380,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.148136261634188
380,"Business As Usual","Latin America",0.0366225348489145,0.0549566149487028,0.0068239876949726,0,0.024770690691503
380,"Business As Usual","North America",0.0815667614308649,NA,0.0214516706809832,0.0342846277775816,0.0959188670114528
380,"Business As Usual","Oceania",0.139849813373905,0.15338044837847,0.11466701910209,0.105048799606995,0.0970298607100267
380,"Business As Usual","South Asia",0,0,0,0.061272318415236,0
380,"Business As Usual","Western and Central Europe",0.113506737620887,NA,NA,0.0424762084408268,0.073318725767552
380,"Business As Usual","Western Asia",0.162938515846437,0.14502688321713,NA,0.0833756663783363,0.133888581414026
381,"Business As Usual","Africa",0.168024486298611,0.110364960904514,0.259589909067339,0.135902070659771,0.127104868807211
381,"Business As Usual","East Asia",0,0.0135785747440344,0.0588481358555951,0,0.00427497605926126
381,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.125814603752714
381,"Business As Usual","Latin America",0.105055042041714,0.0230297129709911,0.0658851317179641,0.025312224276208,0.0238481463796518
381,"Business As Usual","North America",0.0657662030003527,NA,0,0.0263287843404225,0.069986046024716
381,"Business As Usual","Oceania",0.178220504591643,0.135734955022147,0.206049015059132,0.160162725238002,0.0979514572474859
381,"Business As Usual","South Asia",0.0137422147551841,0,0.02662063688012,0.014979906256912,0
381,"Business As Usual","Western and Central Europe",0.158083064387048,NA,NA,0.038601938494519,0.13965660832809
381,"Business As Usual","Western Asia",0.224149514922007,0.183515654114374,NA,0.137595895154388,0.173687860117401
382,"Business As Usual","Africa",0.204917980361642,0.146988134450436,0.169684541645596,0.111648403059565,0.131163207500064
382,"Business As Usual","East Asia",0.18603758004138,0.141837775757678,0.139699900827429,0.150866993557946,0.17889235481119
382,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.124660695117407
382,"Business As Usual","Latin America",0.0910877918935405,0.0542280491534093,0.0225349441933473,0.0251967956576894,0.0281338182916805
382,"Business As Usual","North America",0.131777165153352,NA,0.0249120671241534,0.07109201941323,0
382,"Business As Usual","Oceania",0.167509779272937,0.167260778503855,0.124356285798884,0.151470223228269,0.0740400914658136
382,"Business As Usual","South Asia",0,0,0,0,0.0324578749245149
382,"Business As Usual","Western and Central Europe",0.156149060920239,NA,NA,0.0850909952865244,0.120563367283871
382,"Business As Usual","Western Asia",0.211572059619983,0.10455982441621,NA,0.0952251290743084,0.156690813687216
383,"Business As Usual","Africa",0.19734068878846,0.194880586374326,0.177079319032495,0.15557809317044,0.176278217200126
383,"Business As Usual","East Asia",0.0712222508699805,0.0466315659562148,0.0737904388632824,0.0147936889874224,0.0265866395183727
383,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.144924011774243
383,"Business As Usual","Latin America",0.103318049330793,0.0843372166711853,0.062811328868261,0.0421916850491172,0.0565500968381234
383,"Business As Usual","North America",0.142415777367371,NA,0.0921225150969379,0.0733901209811265,0.0705061695642343
383,"Business As Usual","Oceania",0.209923019184942,0.167782384572185,0.179393216427334,0.0989232573645236,0.0831746396553987
383,"Business As Usual","South Asia",0,0,0,0,0
383,"Business As Usual","Western and Central Europe",0.174760343757057,NA,NA,0.108772979365678,0.0750484200861788
383,"Business As Usual","Western Asia",0.22825540070081,0.256192998269745,NA,0.164243729209092,0.216236149118019
384,"Business As Usual","Africa",0.217768212480438,0.162385206773069,0.234363228557777,0.200170951029577,0.144454012671037
384,"Business As Usual","East Asia",0.0381510382198445,0.0291319925161724,0,0.0741357763263124,0
384,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.142675431400936
384,"Business As Usual","Latin America",0.122143229843263,0.0697728604409001,0.0297383618191963,0.103668989503859,0.0425555296480142
384,"Business As Usual","North America",0.159431757130324,NA,0.0185654884491259,0.112112095051698,0.0916563116694795
384,"Business As Usual","Oceania",0.217079584070884,0.15214676505884,0.135989905015734,0.2672281192689,0.127595322362442
384,"Business As Usual","South Asia",0,0,0.00476740411155887,0,0.00708719165354565
384,"Business As Usual","Western and Central Europe",0.182926693211208,NA,NA,0.203180910164849,0.0644743578881867
384,"Business As Usual","Western Asia",0.249534878540486,0.165221311771567,NA,0.221156180920393,0.172762785986248
385,"Business As Usual","Africa",0.205873896578178,0.208532481553408,0.200205612135427,0.138692649719514,0.181045622416064
385,"Business As Usual","East Asia",0.0788189834429264,0.0931243463730879,0.0449923945508586,0.02461736109853,0.0851712298366543
385,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.14254988220531
385,"Business As Usual","Latin America",0.109640832670946,0.124377775731502,0.0391994495467989,0.0397404221220423,0.0618746089818004
385,"Business As Usual","North America",0.13905160984716,NA,0.104059386258581,0.0840825035107253,0.0755342971625436
385,"Business As Usual","Oceania",0.149155422580188,0.219848356081733,0.166662223928704,0.158095825818599,0.155906172543647
385,"Business As Usual","South Asia",0,0,0,0,0
385,"Business As Usual","Western and Central Europe",0.171670693400991,NA,NA,0.11760016430561,0.159488897953558
385,"Business As Usual","Western Asia",0.241959244057397,0.287980205857904,NA,0.133990831922765,0.184885255338957
386,"Business As Usual","Africa",0.127199737646642,0.147337941682473,0.118480344165174,0.107691891311362,0.0952495808073766
386,"Business As Usual","East Asia",0.0812512320389791,0.0715186502577683,0.013028626987956,0.0653114461937424,0.0259834618253303
386,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0689186082944833
386,"Business As Usual","Latin America",0.0235340669706112,0.0505024044722365,0,0.0126406951517522,0
386,"Business As Usual","North America",0.0567872739647685,NA,0.0415135628601677,0.0476498797064044,0.0407336637444392
386,"Business As Usual","Oceania",0.106670985921882,0.138588397111648,0.13240538814827,0.0991803858857773,0.0852692437658388
386,"Business As Usual","South Asia",0,0,0.00650753467721934,0,0.0163649275148654
386,"Business As Usual","Western and Central Europe",0.113061550808649,NA,NA,0.113093167237221,0.0963860840965185
386,"Business As Usual","Western Asia",0.149229939420737,0.216263734940936,NA,0.0900405863330644,0.113188276267689
387,"Business As Usual","Africa",0.111319548155351,0.122746746470807,0.120407000856128,0.128868945250246,0.116516131996199
387,"Business As Usual","East Asia",0.047454301843773,0.0413245317590244,0.0715276913887828,0.0462963427016576,0.075238369223654
387,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0927521892636653
387,"Business As Usual","Latin America",0.006091499307375,0.00802910985718609,0,0,0
387,"Business As Usual","North America",0.0367348695429353,NA,0.00413830631881006,0.0399484887094428,0.0388202811679572
387,"Business As Usual","Oceania",0.0955783279746247,0.110704691698415,0.121590149142698,0.134878681674865,0.086869581125131
387,"Business As Usual","South Asia",0,0,0.0101685474567628,0.0190821722403799,0.0192176091567985
387,"Business As Usual","Western and Central Europe",0.0733080796673171,NA,NA,0.104722674111565,0.0681678897073691
387,"Business As Usual","Western Asia",0.148920998727264,0.127378287128518,NA,0.190406313669135,0.0999932877645604
388,"Business As Usual","Africa",0.219999756617858,0.172526360658279,0.136571174297148,0.116663873949017,0.0879225577525738
388,"Business As Usual","East Asia",0.0341610945692669,0.0158603647262927,0.0186617343712735,0,0.0349635137379929
388,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0710931924045543
388,"Business As Usual","Latin America",0.0780045432903035,0.0699233783214063,0.0415115467118009,0.0633964819164862,0.0419212673310694
388,"Business As Usual","North America",0.138371965711221,NA,0.0548600460740368,0.0261971228347042,0.0672879515463745
388,"Business As Usual","Oceania",0.174870853125174,0.234870036402917,0.165443396898885,0.169425185407654,0.192042836359567
388,"Business As Usual","South Asia",0,0,0,0.121465039129571,0
388,"Business As Usual","Western and Central Europe",0.160626240899529,NA,NA,0.166771334515624,0.110076581451478
388,"Business As Usual","Western Asia",0.15385925864062,0.163692065928919,NA,0.179889226388044,0.175257056073876
389,"Business As Usual","Africa",0.211022159545881,0.202798160023406,0.153048688376703,0.155729772787182,0.197214753079554
389,"Business As Usual","East Asia",0.0367197313381073,0.0483050050720325,0.0733942321075471,0.0665894442467715,0.0219542060633275
389,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0787737453292796
389,"Business As Usual","Latin America",0.0733618984839256,0.0878020575481539,0.0300802568663162,0.0162714404358359,0.0262812194167438
389,"Business As Usual","North America",0.102185672841652,NA,0.064268002507419,0.0666841358103415,0.0699921704285584
389,"Business As Usual","Oceania",0.176848332862532,0.182356588153297,0.170750099166076,0.100803775260531,0.124919451193457
389,"Business As Usual","South Asia",0,0,0,0,0
389,"Business As Usual","Western and Central Europe",0.151753310041005,NA,NA,0.0517464512032832,0.0869534632475104
389,"Business As Usual","Western Asia",0.206511344653142,0.158358610848637,NA,0.195780168432029,0.207215879700347
390,"Business As Usual","Africa",0.157381148746905,0.180372328567985,0.140871720976173,0.108386915818804,0.139684841130747
390,"Business As Usual","East Asia",0,0.081623100550624,0,0,0.0113542504043966
390,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.047637226148705
390,"Business As Usual","Latin America",0.0788462907785805,0.114475368145111,0.0230060954747757,0.0127271280865828,0.0261003790983974
390,"Business As Usual","North America",0.0577776925401142,NA,0.015037799120987,0.0374068443622867,0.0572971940482271
390,"Business As Usual","Oceania",0.170037829813881,0.219223019029413,0.144556488857446,0.124425672489484,0.0871795900670392
390,"Business As Usual","South Asia",0.0159030190874142,0,0.0180087883956016,0.00985357741664574,0
390,"Business As Usual","Western and Central Europe",0.0922410258111905,NA,NA,0.0706359965811099,0.101014180460913
390,"Business As Usual","Western Asia",0.157789108746321,0.217432053284766,NA,0.184523894147809,0.139885171218828
391,"Business As Usual","Africa",0.215767802793374,0.208110188217459,0.0964185505673523,0.175151749156578,0.100952310455538
391,"Business As Usual","East Asia",0.127967734688857,0,0.0382840616273471,0.0106714779498735,0
391,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.120196995329934
391,"Business As Usual","Latin America",0.120759216460778,0.0917542374383887,0.00656527321538864,0.046760722650112,0.0538223963260171
391,"Business As Usual","North America",0.145896582843557,NA,0,0.0580603762003718,0.0434514001071326
391,"Business As Usual","Oceania",0.205357063654735,0.181303734819582,0.110759409847314,0.149135929398781,0.142986968285508
391,"Business As Usual","South Asia",0,0.00221112208623113,0.0102252385668268,0,0.0498230006201662
391,"Business As Usual","Western and Central Europe",0.205199198810942,NA,NA,0.175161966695332,0.100608405232546
391,"Business As Usual","Western Asia",0.227257162740506,0.13964252252977,NA,0.150664158917169,0.187368874776392
392,"Business As Usual","Africa",0.158410270551086,0.0811706050583734,0.183664867833398,0.109039533347637,0.140476577867455
392,"Business As Usual","East Asia",0.097279204625286,0.0371265916078824,0.0661856822613458,0.0414561105713142,0.070377907522195
392,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.133355272045759
392,"Business As Usual","Latin America",0.10623108340921,0.0318554738808311,0.000162368920769117,0.00670292488539162,0.0202899595763499
392,"Business As Usual","North America",0.1975605716568,NA,0.0548839704156883,0.0461833113212135,0.0755410115964625
392,"Business As Usual","Oceania",0.232158902864026,0.0917995559976792,0.131321018854011,0.127716270394292,0.110026595626488
392,"Business As Usual","South Asia",0,0,0,0,0
392,"Business As Usual","Western and Central Europe",0.199279138515303,NA,NA,0.0949990359147798,0.15152883131682
392,"Business As Usual","Western Asia",0.241035683806082,0.136593355901314,NA,0.149304535088433,0.151110393673387
393,"Business As Usual","Africa",0.156628779465996,0.0771241958731404,0.223901640062899,0.0962997231875617,0.104171181365174
393,"Business As Usual","East Asia",0.110094733830243,0.113206489947594,0.168445764334348,0.0895017431006244,0.0992486180769251
393,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0468129271888056
393,"Business As Usual","Latin America",0.0619649140841675,0.0249678887178561,0.0512918514517344,0,0.00777110441071605
393,"Business As Usual","North America",0.115248121409826,NA,0.0632327885445306,0.103617469747437,0.0204249833620568
393,"Business As Usual","Oceania",0.163185825172293,0.105526792676736,0.17237529273149,0.10393723420501,0.0683145978283099
393,"Business As Usual","South Asia",0,0,0,0.0212966533370634,0
393,"Business As Usual","Western and Central Europe",0.166154623888481,NA,NA,0.0912475776715499,0.0224725908440878
393,"Business As Usual","Western Asia",0.180170539615949,0.0943606778052372,NA,0.104365201123382,0.173154118077775
394,"Business As Usual","Africa",0.250408272070465,0.13174377696433,0.137353655434915,0.0505016747400382,0.211045836307469
394,"Business As Usual","East Asia",0.129864693617916,0.0579662453928795,0.0493416803829227,0.0468051691166129,0.0823072202519677
394,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.138833024101849
394,"Business As Usual","Latin America",0.116129820733711,0.0469920929513175,0.00813383051861927,0.00897551202965052,0.0507699894776275
394,"Business As Usual","North America",0.193853193825449,NA,0.00260428446444757,0.029944579459924,0.0780041123219941
394,"Business As Usual","Oceania",0.189957187802103,0.136392530719978,0.139216355056781,0.128260465513227,0.11734627049675
394,"Business As Usual","South Asia",0,0,0,0,0
394,"Business As Usual","Western and Central Europe",0.140836870146424,NA,NA,0.0870670499868312,0.130384987267545
394,"Business As Usual","Western Asia",0.221230384293545,0.127487712985719,NA,0.203284360505915,0.146698033833274
395,"Business As Usual","Africa",0.126897886149365,0.106126396609015,0.137602158018983,0.115935486402283,0.104185877241411
395,"Business As Usual","East Asia",0.11116440235109,0.172019076056223,0.175021262302072,0.111389636764924,0.175572804542161
395,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0898866731510738
395,"Business As Usual","Latin America",0.0323249021788129,0.0555885649660764,0.0161301230005015,0.000500757697812687,0.0237894840577905
395,"Business As Usual","North America",0.0800956805477695,NA,0.0350688025127111,0.0411199110553231,0.0796392119551953
395,"Business As Usual","Oceania",0.081475180317688,0.136512134918943,0.129364748282785,0.0899800360157147,0.109681140350412
395,"Business As Usual","South Asia",0,0,0,0,0
395,"Business As Usual","Western and Central Europe",0.121858323722712,NA,NA,0.0682219992806512,0.032839600271437
395,"Business As Usual","Western Asia",0.171921104020465,0.154870968421374,NA,0.146722211869747,0.125294647209806
396,"Business As Usual","Africa",0.204112167906079,0.172798169537143,0.138920716983111,0.200386389189098,0.157214671805989
396,"Business As Usual","East Asia",0.131265580408277,0.104424798403658,0.0499993313462114,0.0922231077458799,0.0592686092661134
396,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.144617132314189
396,"Business As Usual","Latin America",0.0898205818286132,0.0598682267204106,0.0205914430546055,0.0227324505158446,0.0181977361295048
396,"Business As Usual","North America",0.122629764371684,NA,0.0615449718296968,0.0457327433541985,0.0311205727421351
396,"Business As Usual","Oceania",0.169189153785541,0.144241585453129,0.130790542462274,0.170131874292444,0.0842244612769426
396,"Business As Usual","South Asia",0,0,0,0,0
396,"Business As Usual","Western and Central Europe",0.190796242714245,NA,NA,0.0839757657461825,0.0427587982959624
396,"Business As Usual","Western Asia",0.182793898617058,0.152071460736905,NA,0.17313841292433,0.173677860925126
397,"Business As Usual","Africa",0.114611163758606,0.195359298981448,0.146343051769586,0.14257146435222,0.111629743449279
397,"Business As Usual","East Asia",0.0884917868918752,0.176620223047941,0.165286206484566,0.0999308198529915,0.0912341767707736
397,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.105976762848323
397,"Business As Usual","Latin America",0.0134341417959841,0.0484981959728496,0.00628703947419362,0.00403749273685418,0.00967383491694922
397,"Business As Usual","North America",0.10088125245773,NA,0.0228832501514735,0.0619869974037341,0.0418762993142644
397,"Business As Usual","Oceania",0.119736959791068,0.146089180287168,0.111016634096484,0.174714196072291,0.143339118529682
397,"Business As Usual","South Asia",0,0,0,0,0
397,"Business As Usual","Western and Central Europe",0.0960786406363317,NA,NA,0.0860476016629625,0.0972080039816188
397,"Business As Usual","Western Asia",0.124468421319418,0.149136991446779,NA,0.141235197534296,0.132687413295753
398,"Business As Usual","Africa",0.103968871284827,0.113813947032299,0.137054477137897,0.101102305730823,0.0944482718163609
398,"Business As Usual","East Asia",0.0380092309529966,0.0140445667596623,0.104452386356673,0.0697708090389733,0.0386980756087566
398,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.093924373584675
398,"Business As Usual","Latin America",0,0.0228445262336465,0,0,0
398,"Business As Usual","North America",0.0174087172990806,NA,0.0153098917664051,0.0217134661799607,0.0400884210184251
398,"Business As Usual","Oceania",0.125192726952419,0.106849066321199,0.10295304912994,0.107737447682395,0.0865331936879806
398,"Business As Usual","South Asia",0.0459281450765271,0,0.0788809869673791,0.054322332992314,0.0785810256356041
398,"Business As Usual","Western and Central Europe",0.0236306625608526,NA,NA,0.0987097919128785,0.0732706473708389
398,"Business As Usual","Western Asia",0.0949192736463851,0.124384491387688,NA,0.121466830123279,0.0967986136650553
399,"Business As Usual","Africa",0.137533753377864,0.146054630494119,0.146219576147669,0.127918522670516,0.141930799254948
399,"Business As Usual","East Asia",0.0707247007958475,0.0760194608498128,0.0989695007706993,0.088814156082597,0.0178301690848867
399,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.126491811780286
399,"Business As Usual","Latin America",0.0202746904632928,0.0260881108726482,0,0,0
399,"Business As Usual","North America",0.0842925304058013,NA,0.0131861000601069,0.0522794473534693,0.0690959296922386
399,"Business As Usual","Oceania",0.09150464139861,0.127298230641505,0.127887542661953,0.0956331529390926,0.0773680261888868
399,"Business As Usual","South Asia",0,0,0.0436690691934102,0.0135939659861542,0.00962263040545769
399,"Business As Usual","Western and Central Europe",0.103214245947291,NA,NA,0.100955425617885,0.082257079408746
399,"Business As Usual","Western Asia",0.135943997670947,0.148003377280218,NA,0.0723862195924029,0.140974177245282
400,"Business As Usual","Africa",0.179137090844175,0.159002762727939,0.21547443235976,0.118321156990071,0.123339538719928
400,"Business As Usual","East Asia",0.102860100994368,0.145212169183422,0.100512462033739,0.0258705800274494,0.0947809005230239
400,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.103119029787572
400,"Business As Usual","Latin America",0.0605203750297819,0.0618373984487278,0.0241282496375587,0.0093363468786705,0.00811329730402068
400,"Business As Usual","North America",0.0944097300526138,NA,0.0159832872757238,0.0547163374858417,0.0768318726374803
400,"Business As Usual","Oceania",0.168583465665901,0.167246815519291,0.0908962110633639,0.148883861144479,0.0778168198438633
400,"Business As Usual","South Asia",0,0,0,0,0
400,"Business As Usual","Western and Central Europe",0.167217467439825,NA,NA,0.115269713725247,0.0613770735809282
400,"Business As Usual","Western Asia",0.178149351575381,0.190338916080487,NA,0.134888211463414,0.191170781395276
401,"Business As Usual","Africa",0.146031476120726,0.12830010251606,0.152353643009251,0.104878899140196,0.105327718910868
401,"Business As Usual","East Asia",0.0590972816508655,0.142794692964919,0.137231284585457,0.0732295611681286,0.0459480531047622
401,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.113379953554949
401,"Business As Usual","Latin America",0.0430331335877468,0.095783700344853,0.0425298381677244,0,0.00751254254071755
401,"Business As Usual","North America",0.0368283620391939,NA,0.0411534359116756,0.0143146037462048,0.0283214280974118
401,"Business As Usual","Oceania",0.135019935384013,0.195443333198581,0.168860583336071,0.130715759290237,0.0766461416609365
401,"Business As Usual","South Asia",0,0,0,0.0276590201259719,0
401,"Business As Usual","Western and Central Europe",0.12255948150423,NA,NA,0.0745346646862783,0.0729359365508632
401,"Business As Usual","Western Asia",0.161701803650608,0.172897928274066,NA,0.0686181502775385,0.112725233044004
402,"Business As Usual","Africa",0.28400366251789,0.152909011621381,0.137043665469738,0.133600419266673,0.0807440094838599
402,"Business As Usual","East Asia",0.119047850025291,0.00475078865195409,0.0612125968666107,0.0380282308003546,0.071042545337013
402,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.147111141678376
402,"Business As Usual","Latin America",0.120144184984003,0.0511161022336739,0.00671743649608405,0,0
402,"Business As Usual","North America",0.166212789915439,NA,0.00896516687130717,0.000732961927368089,0.0323949970984649
402,"Business As Usual","Oceania",0.232820482464261,0.141084549032491,0.129042623848914,0.112180161460881,0.0546317690583968
402,"Business As Usual","South Asia",0,0,0,0.0546304867336056,0.019750075090102
402,"Business As Usual","Western and Central Europe",0.185374585318153,NA,NA,0.0644882178220833,0.0953201751291155
402,"Business As Usual","Western Asia",0.211073136212379,0.146716648773362,NA,0.133625736564864,0.0945676045927459
403,"Business As Usual","Africa",0.144517444231992,0.25314285656649,0.119512703497832,0.111175899446529,0.139860728564163
403,"Business As Usual","East Asia",0.129061347632324,0.206904724896372,0.0993941236126382,0.102009307434862,0.0749098754091221
403,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.135501993375253
403,"Business As Usual","Latin America",0.0509130806827007,0.151403897923073,0,0.0221549935210804,0.0456784359418184
403,"Business As Usual","North America",0.0420053444544205,NA,0.0135296144989701,0.0794934490633541,0.106371980703519
403,"Business As Usual","Oceania",0.0828014599794443,0.269841607391368,0.131345671166759,0.151548346328072,0.0861469572834554
403,"Business As Usual","South Asia",0,0,0.00609399765115691,0,0
403,"Business As Usual","Western and Central Europe",0.122017917820654,NA,NA,0.117557479457566,0.105651716741669
403,"Business As Usual","Western Asia",0.187014804197539,0.213712591146423,NA,0.156878837824006,0.17713746281705
404,"Business As Usual","Africa",0.0905712690325608,0.105879172882123,0.172444089464934,0.107888084579703,0.100322629201361
404,"Business As Usual","East Asia",0.0786522280455937,0.0964698878353964,0.0609735480622018,0.0704299681188074,0.0479776980889114
404,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.0942170578136341
404,"Business As Usual","Latin America",0.0228871869991694,0.0338885125471486,0.0177286068439157,0,0.00369455848075234
404,"Business As Usual","North America",0.0589798733455353,NA,0.0336960127104683,0.00652311321401965,0.0244821675939719
404,"Business As Usual","Oceania",0.126662365004232,0.180871026599911,0.127197902021384,0.125024314484229,0.157866667467773
404,"Business As Usual","South Asia",0,0,0,0.000891276900101601,0.0233492615943023
404,"Business As Usual","Western and Central Europe",0.0980229072788666,NA,NA,0.0790751300415923,0
404,"Business As Usual","Western Asia",0.099386511975188,0.11239600922703,NA,0.114759024583433,0.101969594497566
405,"Business As Usual","Africa",0.195070113292228,0.138135262154729,0.232665504212063,0.168613334535878,0.183203621301912
405,"Business As Usual","East Asia",0.108786354830129,0.0628324494290425,0.149970166951353,0.137220900093219,0.0792460630203795
405,"Business As Usual","Eastern Europe and Central Asia",NA,NA,NA,NA,0.147500999527646
405,"Business As Usual","Latin America",0.0521581209957391,0.0338849640807422,0.0761723776717642,0.0415830116266592,0
405,"Business As Usual","North America",0.101825064091911,NA,0,0.0871320994082304,0.0385545633422842
405,"Business As Usual","Oceania",0.137187426404989,0.19215267832206,0.203103104497783,0.173452440449084,0.0787291158419544
405,"Business As Usual","South Asia",0,0,0.10021754886365,0,0.0111542663048819
405,"Business As Usual","Western and Central Europe",0.127163624810793,NA,NA,0.168072209288661,0.119360252876615
405,"Business As Usual","Western Asia",0.201991887935036,0.151608378588187,NA,0.194386466428172,0.146230814240401
