Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","2","Afghanistan","5510","Production","490","Oranges","2013","2013","tonnes","6320","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","534","Peaches and nectarines","2013","2013","tonnes","18122","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","521","Pears","2013","2013","tonnes","2566","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","223","Pistachios","2013","2013","tonnes","2739","Im","FAO data based on imputation methodology",""
"QC","Crops","2","Afghanistan","5510","Production","536","Plums and sloes","2013","2013","tonnes","38000","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","116","Potatoes","2013","2013","tonnes","302980","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","211","Pulses nes","2013","2013","tonnes","60000","F","FAO estimate",""
"QC","Crops","2","Afghanistan","5510","Production","27","Rice, paddy","2013","2013","tonnes","512094","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","328","Seed cotton","2013","2013","tonnes","42173","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","289","Sesame seed","2013","2013","tonnes","32000","*","Unofficial figure",""
"QC","Crops","2","Afghanistan","5510","Production","723","Spices nes","2013","2013","tonnes","4","Im","FAO data based on imputation methodology",""
"QC","Crops","2","Afghanistan","5510","Production","157","Sugar beet","2013","2013","tonnes","14765","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","156","Sugar cane","2013","2013","tonnes","89880","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","267","Sunflower seed","2013","2013","tonnes","560","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","560000","F","FAO estimate",""
"QC","Crops","2","Afghanistan","5510","Production","222","Walnuts, with shell","2013","2013","tonnes","11122","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","567","Watermelons","2013","2013","tonnes","176250","","Official data",""
"QC","Crops","2","Afghanistan","5510","Production","15","Wheat","2013","2013","tonnes","5169235","","Official data",""
"QC","Crops","3","Albania","5510","Production","515","Apples","2013","2013","tonnes","75730","","Official data",""
"QC","Crops","3","Albania","5510","Production","526","Apricots","2013","2013","tonnes","4400","","Official data",""
"QC","Crops","3","Albania","5510","Production","44","Barley","2013","2013","tonnes","6970","","Official data",""
"QC","Crops","3","Albania","5510","Production","176","Beans, dry","2013","2013","tonnes","28000","","Official data",""
"QC","Crops","3","Albania","5510","Production","414","Beans, green","2013","2013","tonnes","9170","","Official data",""
"QC","Crops","3","Albania","5510","Production","181","Broad beans, horse beans, dry","2013","2013","tonnes","200","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","358","Cabbages and other brassicas","2013","2013","tonnes","45090","","Official data",""
"QC","Crops","3","Albania","5510","Production","426","Carrots and turnips","2013","2013","tonnes","6900","","Official data",""
"QC","Crops","3","Albania","5510","Production","393","Cauliflowers and broccoli","2013","2013","tonnes","4740","","Official data",""
"QC","Crops","3","Albania","5510","Production","531","Cherries","2013","2013","tonnes","18920","","Official data",""
"QC","Crops","3","Albania","5510","Production","530","Cherries, sour","2013","2013","tonnes","17000","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","220","Chestnut","2013","2013","tonnes","5451","","Official data",""
"QC","Crops","3","Albania","5510","Production","401","Chillies and peppers, green","2013","2013","tonnes","66550","","Official data",""
"QC","Crops","3","Albania","5510","Production","397","Cucumbers and gherkins","2013","2013","tonnes","76070","","Official data",""
"QC","Crops","3","Albania","5510","Production","577","Dates","2013","2013","tonnes","12250","","Official data",""
"QC","Crops","3","Albania","5510","Production","399","Eggplants (aubergines)","2013","2013","tonnes","24740","","Official data",""
"QC","Crops","3","Albania","5510","Production","569","Figs","2013","2013","tonnes","19940","","Official data",""
"QC","Crops","3","Albania","5510","Production","512","Fruit, citrus nes","2013","2013","tonnes","263","","Official data",""
"QC","Crops","3","Albania","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","9188","","Official data",""
"QC","Crops","3","Albania","5510","Production","541","Fruit, stone nes","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","3","Albania","5510","Production","406","Garlic","2013","2013","tonnes","8210","","Official data",""
"QC","Crops","3","Albania","5510","Production","560","Grapes","2013","2013","tonnes","204000","","Official data",""
"QC","Crops","3","Albania","5510","Production","677","Hops","2013","2013","tonnes","1700","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","407","Leeks, other alliaceous vegetables","2013","2013","tonnes","32110","","Official data",""
"QC","Crops","3","Albania","5510","Production","497","Lemons and limes","2013","2013","tonnes","2520","","Official data",""
"QC","Crops","3","Albania","5510","Production","372","Lettuce and chicory","2013","2013","tonnes","10350","","Official data",""
"QC","Crops","3","Albania","5510","Production","56","Maize","2013","2013","tonnes","372000","","Official data",""
"QC","Crops","3","Albania","5510","Production","568","Melons, other (inc.cantaloupes)","2013","2013","tonnes","40430","","Official data",""
"QC","Crops","3","Albania","5510","Production","449","Mushrooms and truffles","2013","2013","tonnes","100","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","234","Nuts nes","2013","2013","tonnes","6180","","Official data",""
"QC","Crops","3","Albania","5510","Production","75","Oats","2013","2013","tonnes","27000","","Official data",""
"QC","Crops","3","Albania","5510","Production","430","Okra","2013","2013","tonnes","8706","Im","FAO data based on imputation methodology",""
"QC","Crops","3","Albania","5510","Production","260","Olives","2013","2013","tonnes","92000","","Official data",""
"QC","Crops","3","Albania","5510","Production","403","Onions, dry","2013","2013","tonnes","90540","","Official data",""
"QC","Crops","3","Albania","5510","Production","402","Onions, shallots, green","2013","2013","tonnes","28310","","Official data",""
"QC","Crops","3","Albania","5510","Production","490","Oranges","2013","2013","tonnes","9665","","Official data",""
"QC","Crops","3","Albania","5510","Production","534","Peaches and nectarines","2013","2013","tonnes","14430","","Official data",""
"QC","Crops","3","Albania","5510","Production","521","Pears","2013","2013","tonnes","9970","","Official data",""
"QC","Crops","3","Albania","5510","Production","417","Peas, green","2013","2013","tonnes","3590","","Official data",""
"QC","Crops","3","Albania","5510","Production","536","Plums and sloes","2013","2013","tonnes","36300","","Official data",""
"QC","Crops","3","Albania","5510","Production","116","Potatoes","2013","2013","tonnes","236700","","Official data",""
"QC","Crops","3","Albania","5510","Production","211","Pulses nes","2013","2013","tonnes","700","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","394","Pumpkins, squash and gourds","2013","2013","tonnes","9480","","Official data",""
"QC","Crops","3","Albania","5510","Production","523","Quinces","2013","2013","tonnes","3770","","Official data",""
"QC","Crops","3","Albania","5510","Production","27","Rice, paddy","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","3","Albania","5510","Production","71","Rye","2013","2013","tonnes","2900","","Official data",""
"QC","Crops","3","Albania","5510","Production","328","Seed cotton","2013","2013","tonnes","820","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","83","Sorghum","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","3","Albania","5510","Production","236","Soybeans","2013","2013","tonnes","300","","Official data",""
"QC","Crops","3","Albania","5510","Production","723","Spices nes","2013","2013","tonnes","326","Im","FAO data based on imputation methodology",""
"QC","Crops","3","Albania","5510","Production","373","Spinach","2013","2013","tonnes","16890","","Official data",""
"QC","Crops","3","Albania","5510","Production","157","Sugar beet","2013","2013","tonnes","40000","*","Unofficial figure",""
"QC","Crops","3","Albania","5510","Production","267","Sunflower seed","2013","2013","tonnes","1500","","Official data",""
"QC","Crops","3","Albania","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2013","2013","tonnes","7548","","Official data",""
"QC","Crops","3","Albania","5510","Production","826","Tobacco, unmanufactured","2013","2013","tonnes","2900","","Official data",""
"QC","Crops","3","Albania","5510","Production","388","Tomatoes","2013","2013","tonnes","226220","","Official data",""
"QC","Crops","3","Albania","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","18450","","Official data",""
"QC","Crops","3","Albania","5510","Production","420","Vegetables, leguminous nes","2013","2013","tonnes","97","Im","FAO data based on imputation methodology",""
"QC","Crops","3","Albania","5510","Production","205","Vetches","2013","2013","tonnes","2100","F","FAO estimate",""
"QC","Crops","3","Albania","5510","Production","567","Watermelons","2013","2013","tonnes","205730","","Official data",""
"QC","Crops","3","Albania","5510","Production","15","Wheat","2013","2013","tonnes","294000","","Official data",""
"QC","Crops","4","Algeria","5510","Production","221","Almonds, with shell","2013","2013","tonnes","63545","","Official data",""
"QC","Crops","4","Algeria","5510","Production","515","Apples","2013","2013","tonnes","455937","","Official data",""
"QC","Crops","4","Algeria","5510","Production","526","Apricots","2013","2013","tonnes","319784","","Official data",""
"QC","Crops","4","Algeria","5510","Production","366","Artichokes","2013","2013","tonnes","83374","","Official data",""
"QC","Crops","4","Algeria","5510","Production","486","Bananas","2013","2013","tonnes","335","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","44","Barley","2013","2013","tonnes","1498639","","Official data",""
"QC","Crops","4","Algeria","5510","Production","176","Beans, dry","2013","2013","tonnes","1362","","Official data",""
"QC","Crops","4","Algeria","5510","Production","414","Beans, green","2013","2013","tonnes","71732","","Official data",""
"QC","Crops","4","Algeria","5510","Production","181","Broad beans, horse beans, dry","2013","2013","tonnes","42386","","Official data",""
"QC","Crops","4","Algeria","5510","Production","358","Cabbages and other brassicas","2013","2013","tonnes","77943","","Official data",""
"QC","Crops","4","Algeria","5510","Production","461","Carobs","2013","2013","tonnes","3053","","Official data",""
"QC","Crops","4","Algeria","5510","Production","426","Carrots and turnips","2013","2013","tonnes","554272","","Official data",""
"QC","Crops","4","Algeria","5510","Production","393","Cauliflowers and broccoli","2013","2013","tonnes","123543","","Official data",""
"QC","Crops","4","Algeria","5510","Production","531","Cherries","2013","2013","tonnes","5983","","Official data",""
"QC","Crops","4","Algeria","5510","Production","191","Chick peas","2013","2013","tonnes","34980","","Official data",""
"QC","Crops","4","Algeria","5510","Production","689","Chillies and peppers, dry","2013","2013","tonnes","14500","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","401","Chillies and peppers, green","2013","2013","tonnes","482471","","Official data",""
"QC","Crops","4","Algeria","5510","Production","397","Cucumbers and gherkins","2013","2013","tonnes","140773","","Official data",""
"QC","Crops","4","Algeria","5510","Production","577","Dates","2013","2013","tonnes","848199","","Official data",""
"QC","Crops","4","Algeria","5510","Production","399","Eggplants (aubergines)","2013","2013","tonnes","118665","","Official data",""
"QC","Crops","4","Algeria","5510","Production","569","Figs","2013","2013","tonnes","117100","","Official data",""
"QC","Crops","4","Algeria","5510","Production","512","Fruit, citrus nes","2013","2013","tonnes","550","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","12349","","Official data",""
"QC","Crops","4","Algeria","5510","Production","541","Fruit, stone nes","2013","2013","tonnes","1540104","","Official data",""
"QC","Crops","4","Algeria","5510","Production","603","Fruit, tropical fresh nes","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","4","Algeria","5510","Production","406","Garlic","2013","2013","tonnes","93062","","Official data",""
"QC","Crops","4","Algeria","5510","Production","507","Grapefruit (inc. pomelos)","2013","2013","tonnes","1945","","Official data",""
"QC","Crops","4","Algeria","5510","Production","560","Grapes","2013","2013","tonnes","570840","","Official data",""
"QC","Crops","4","Algeria","5510","Production","242","Groundnuts, with shell","2013","2013","tonnes","2551","","Official data",""
"QC","Crops","4","Algeria","5510","Production","497","Lemons and limes","2013","2013","tonnes","80999","","Official data",""
"QC","Crops","4","Algeria","5510","Production","201","Lentils","2013","2013","tonnes","6318","","Official data",""
"QC","Crops","4","Algeria","5510","Production","56","Maize","2013","2013","tonnes","1245","","Official data",""
"QC","Crops","4","Algeria","5510","Production","449","Mushrooms and truffles","2013","2013","tonnes","2000","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","75","Oats","2013","2013","tonnes","113286","","Official data",""
"QC","Crops","4","Algeria","5510","Production","260","Olives","2013","2013","tonnes","578740","","Official data",""
"QC","Crops","4","Algeria","5510","Production","403","Onions, dry","2013","2013","tonnes","1359492","","Official data",""
"QC","Crops","4","Algeria","5510","Production","402","Onions, shallots, green","2013","2013","tonnes","330","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","490","Oranges","2013","2013","tonnes","890674","","Official data",""
"QC","Crops","4","Algeria","5510","Production","534","Peaches and nectarines","2013","2013","tonnes","192203","","Official data",""
"QC","Crops","4","Algeria","5510","Production","521","Pears","2013","2013","tonnes","240709","","Official data",""
"QC","Crops","4","Algeria","5510","Production","187","Peas, dry","2013","2013","tonnes","10586","","Official data",""
"QC","Crops","4","Algeria","5510","Production","417","Peas, green","2013","2013","tonnes","186348","","Official data",""
"QC","Crops","4","Algeria","5510","Production","536","Plums and sloes","2013","2013","tonnes","128786","","Official data",""
"QC","Crops","4","Algeria","5510","Production","116","Potatoes","2013","2013","tonnes","4886538","","Official data",""
"QC","Crops","4","Algeria","5510","Production","211","Pulses nes","2013","2013","tonnes","201","","Official data",""
"QC","Crops","4","Algeria","5510","Production","394","Pumpkins, squash and gourds","2013","2013","tonnes","260913","","Official data",""
"QC","Crops","4","Algeria","5510","Production","523","Quinces","2013","2013","tonnes","11178","","Official data",""
"QC","Crops","4","Algeria","5510","Production","270","Rapeseed","2013","2013","tonnes","23864","Im","FAO data based on imputation methodology",""
"QC","Crops","4","Algeria","5510","Production","27","Rice, paddy","2013","2013","tonnes","320","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","328","Seed cotton","2013","2013","tonnes","78","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","83","Sorghum","2013","2013","tonnes","12","","Official data",""
"QC","Crops","4","Algeria","5510","Production","544","Strawberries","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","4","Algeria","5510","Production","157","Sugar beet","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","4","Algeria","5510","Production","267","Sunflower seed","2013","2013","tonnes","80","F","FAO estimate",""
"QC","Crops","4","Algeria","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2013","2013","tonnes","231233","","Official data",""
"QC","Crops","4","Algeria","5510","Production","826","Tobacco, unmanufactured","2013","2013","tonnes","7918","","Official data",""
"QC","Crops","4","Algeria","5510","Production","388","Tomatoes","2013","2013","tonnes","975075","","Official data",""
"QC","Crops","4","Algeria","5510","Production","97","Triticale","2013","2013","tonnes","0","","Official data",""
"QC","Crops","4","Algeria","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","656542","","Official data",""
"QC","Crops","4","Algeria","5510","Production","420","Vegetables, leguminous nes","2013","2013","tonnes","296963","","Official data",""
"QC","Crops","4","Algeria","5510","Production","205","Vetches","2013","2013","tonnes","80","Im","FAO data based on imputation methodology",""
"QC","Crops","4","Algeria","5510","Production","567","Watermelons","2013","2013","tonnes","1500559","","Official data",""
"QC","Crops","4","Algeria","5510","Production","15","Wheat","2013","2013","tonnes","3299049","","Official data",""
"QC","Crops","5","American Samoa","5510","Production","486","Bananas","2013","2013","tonnes","843","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","414","Beans, green","2013","2013","tonnes","133","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","358","Cabbages and other brassicas","2013","2013","tonnes","224","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","125","Cassava","2013","2013","tonnes","85","F","FAO estimate",""
"QC","Crops","5","American Samoa","5510","Production","661","Cocoa, beans","2013","2013","tonnes","1","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","249","Coconuts","2013","2013","tonnes","7500","F","FAO estimate",""
"QC","Crops","5","American Samoa","5510","Production","397","Cucumbers and gherkins","2013","2013","tonnes","361","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","399","Eggplants (aubergines)","2013","2013","tonnes","154","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","512","Fruit, citrus nes","2013","2013","tonnes","30","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","5","American Samoa","5510","Production","446","Maize, green","2013","2013","tonnes","38","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","568","Melons, other (inc.cantaloupes)","2013","2013","tonnes","47","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","402","Onions, shallots, green","2013","2013","tonnes","20","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","574","Pineapples","2013","2013","tonnes","543","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","156","Sugar cane","2013","2013","tonnes","29","F","FAO estimate",""
"QC","Crops","5","American Samoa","5510","Production","136","Taro (cocoyam)","2013","2013","tonnes","10000","F","FAO estimate",""
"QC","Crops","5","American Samoa","5510","Production","826","Tobacco, unmanufactured","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","5","American Samoa","5510","Production","388","Tomatoes","2013","2013","tonnes","86","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","188","Im","FAO data based on imputation methodology",""
"QC","Crops","5","American Samoa","5510","Production","137","Yams","2013","2013","tonnes","1000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","486","Bananas","2013","2013","tonnes","3095013","","Official data",""
"QC","Crops","7","Angola","5510","Production","782","Bastfibres, other","2013","2013","tonnes","870","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","176","Beans, dry","2013","2013","tonnes","311988","","Official data",""
"QC","Crops","7","Angola","5510","Production","358","Cabbages and other brassicas","2013","2013","tonnes","308763","","Official data",""
"QC","Crops","7","Angola","5510","Production","217","Cashew nuts, with shell","2013","2013","tonnes","1980","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","125","Cassava","2013","2013","tonnes","16411674","","Official data",""
"QC","Crops","7","Angola","5510","Production","265","Castor oil seed","2013","2013","tonnes","4000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","661","Cocoa, beans","2013","2013","tonnes","410","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","656","Coffee, green","2013","2013","tonnes","12550","","Official data",""
"QC","Crops","7","Angola","5510","Production","773","Flax fibre and tow","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","7","Angola","5510","Production","512","Fruit, citrus nes","2013","2013","tonnes","304407","","Official data",""
"QC","Crops","7","Angola","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","40200","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","242","Groundnuts, with shell","2013","2013","tonnes","192028","","Official data",""
"QC","Crops","7","Angola","5510","Production","56","Maize","2013","2013","tonnes","1548750","","Official data",""
"QC","Crops","7","Angola","5510","Production","79","Millet","2013","2013","tonnes","38603","","Official data",""
"QC","Crops","7","Angola","5510","Production","254","Oil palm fruit","2013","2013","tonnes","280000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","402","Onions, shallots, green","2013","2013","tonnes","26000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","574","Pineapples","2013","2013","tonnes","479357","","Official data",""
"QC","Crops","7","Angola","5510","Production","116","Potatoes","2013","2013","tonnes","670136","","Official data",""
"QC","Crops","7","Angola","5510","Production","27","Rice, paddy","2013","2013","tonnes","37608","","Official data",""
"QC","Crops","7","Angola","5510","Production","328","Seed cotton","2013","2013","tonnes","5500","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","289","Sesame seed","2013","2013","tonnes","3000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","789","Sisal","2013","2013","tonnes","652","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","83","Sorghum","2013","2013","tonnes","46423","","Official data",""
"QC","Crops","7","Angola","5510","Production","236","Soybeans","2013","2013","tonnes","10326","","Official data",""
"QC","Crops","7","Angola","5510","Production","156","Sugar cane","2013","2013","tonnes","510000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","267","Sunflower seed","2013","2013","tonnes","12000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","122","Sweet potatoes","2013","2013","tonnes","1199749","","Official data",""
"QC","Crops","7","Angola","5510","Production","826","Tobacco, unmanufactured","2013","2013","tonnes","2995","Im","FAO data based on imputation methodology",""
"QC","Crops","7","Angola","5510","Production","388","Tomatoes","2013","2013","tonnes","17000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","350000","F","FAO estimate",""
"QC","Crops","7","Angola","5510","Production","15","Wheat","2013","2013","tonnes","3214","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","486","Bananas","2013","2013","tonnes","255","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","414","Beans, green","2013","2013","tonnes","99","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","358","Cabbages and other brassicas","2013","2013","tonnes","133","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","426","Carrots and turnips","2013","2013","tonnes","286","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","125","Cassava","2013","2013","tonnes","124","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","401","Chillies and peppers, green","2013","2013","tonnes","95","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","397","Cucumbers and gherkins","2013","2013","tonnes","84","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","399","Eggplants (aubergines)","2013","2013","tonnes","377","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","603","Fruit, tropical fresh nes","2013","2013","tonnes","6706","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","497","Lemons and limes","2013","2013","tonnes","395","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","56","Maize","2013","2013","tonnes","72","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","571","Mangoes, mangosteens, guavas","2013","2013","tonnes","1330","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","568","Melons, other (inc.cantaloupes)","2013","2013","tonnes","1010","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","403","Onions, dry","2013","2013","tonnes","286","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","574","Pineapples","2013","2013","tonnes","370","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","394","Pumpkins, squash and gourds","2013","2013","tonnes","371","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","328","Seed cotton","2013","2013","tonnes","105","F","FAO estimate",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","156","Sugar cane","2013","2013","tonnes","","M","Data not available",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","122","Sweet potatoes","2013","2013","tonnes","268","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","136","Taro (cocoyam)","2013","2013","tonnes","41","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","388","Tomatoes","2013","2013","tonnes","460","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","463","Vegetables, fresh nes","2013","2013","tonnes","206","Im","FAO data based on imputation methodology",""
"QC","Crops","8","Antigua and Barbuda","5510","Production","137","Yams","2013","2013","tonnes","128","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","221","Almonds, with shell","2013","2013","tonnes","669","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","711","Anise, badian, fennel, coriander","2013","2013","tonnes","2852","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","515","Apples","2013","2013","tonnes","970000","","Official data",""
"QC","Crops","9","Argentina","5510","Production","526","Apricots","2013","2013","tonnes","26523","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","366","Artichokes","2013","2013","tonnes","104131","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","367","Asparagus","2013","2013","tonnes","10100","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","572","Avocados","2013","2013","tonnes","4052","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","486","Bananas","2013","2013","tonnes","175334","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","44","Barley","2013","2013","tonnes","4705160","","Official data",""
"QC","Crops","9","Argentina","5510","Production","176","Beans, dry","2013","2013","tonnes","96109","","Official data",""
"QC","Crops","9","Argentina","5510","Production","414","Beans, green","2013","2013","tonnes","3402","Im","FAO data based on imputation methodology",""
"QC","Crops","9","Argentina","5510","Production","181","Broad beans, horse beans, dry","2013","2013","tonnes","16000","F","FAO estimate",""
"QC","Crops","9","Argentina","5510","Production","101","Canary seed","2013","2013","tonnes","18204","","Official data",""
"QC","Crops","9","Argentina","5510","Production","426","Carrots and turnips","2013","2013","tonnes","269912","Im","FAO data based on imputation methodology",""
